h_county_tract,average_commute_time,average_walk_distance,number_of_commuters
005000100,2730.46107784,873.967835168,167
005000200,1685.34059406,338.166470065,1010
005000400,1435.83665008,323.957150019,1206
005001600,1095.81845919,268.938008332,1311
005001900,1531.75,517.355704099,344
005002000,1132.53919373,251.408755491,1786
005002300,973.759753593,301.070595265,974
005002400,3858.02272727,1290.71086218,88
005002500,1122.81938911,342.651056515,753
005002701,1348.56281407,361.891196911,597
005002702,1044.20431472,263.863904707,788
005002800,1034.00628366,239.331643889,1114
005003100,1360.11046512,410.485684122,344
005003300,1187.78472222,429.443489054,720
005003500,1285.94293866,398.740871332,701
005003700,2412.78195489,873.645649835,133
005003800,2374.77906977,602.323170701,344
005003900,877.761857708,321.97079827,1012
005004001,2015.21082621,652.878565835,351
005004100,1019.19294606,360.538532562,964
005004200,1070.454,224.445325553,1500
005004300,1003.66326531,335.283049971,1176
005004400,1434.66371681,451.431192526,904
005004600,1903.61993769,377.358800716,321
005004800,1294.54493581,351.165605096,701
005005001,1473.3739255,470.621235031,698
005005002,1185.21927711,267.602456273,830
005005100,823.572566372,278.173842311,1130
005005200,2084.04785894,679.75320863,397
005005300,1517.26186292,483.819803426,569
005005400,1174.16825397,272.837310307,945
005005600,1601.62308998,532.896251068,589
005005902,1294.11676083,486.832609105,531
005006000,1860.59701493,507.562706114,335
005006100,0.727272727273,1.0,22
005006200,1021.53327717,309.14734269,1187
005006300,929.74841629,343.356640961,1105
005006400,1304.41502463,372.061191006,812
005006500,873.790466733,278.566501325,1007
005006700,849.726521412,288.024036514,1331
005006800,1476.86311239,421.280547874,694
005006900,900.023255814,343.134921058,1290
005007000,1289.86987952,336.71276794,830
005007100,1390.99603175,462.755600562,504
005007200,1211.72473532,297.138253727,1039
005007300,1122.76534296,314.603820136,831
005007400,1463.24836601,421.174624364,765
005007500,935.189562548,303.253622922,1303
005007600,1275.86904762,306.559269325,924
005007700,1485.913371,444.377292354,531
005007800,1069.91769231,356.489504048,1300
005007900,934.806837607,283.756861165,1170
005008300,855.098098859,262.731808438,1315
005008400,1812.60332103,406.246455122,542
005008500,1091.25867195,341.95622671,1009
005008600,1426.85545024,328.426410959,844
005008700,863.171261487,246.622201085,1197
005008900,1060.38512616,306.177278025,753
005009000,1444.28825623,477.337514863,843
005009200,1029.48484848,234.957875939,1188
005009300,869.529457364,234.868179046,1290
005009600,1611.08614232,486.66989099,534
005009800,1034.33277592,287.175630786,1196
005011000,3553.08130081,1475.22583263,123
005011502,1107.46260069,382.417256546,869
005011700,1374.32478632,486.953539601,468
005011800,1304.1672326,236.600216512,1178
005011900,847.12578125,238.006636671,1280
005012101,1438.88195616,407.843134614,593
005012102,1388.25108225,364.857504214,462
005012300,1095.47921225,304.827477377,914
005012500,1214.0964467,333.523370605,788
005012701,1164.94755245,327.417671525,572
005012901,1254.48686244,335.500799967,647
005013000,2235.93247588,422.906138722,311
005013100,1231.07775378,395.804863507,926
005013200,1482.75671277,334.600842276,1229
005013300,972.41500399,291.947679493,1253
005013500,1317.00502513,466.401984082,796
005013800,1268.2920354,234.383962605,904
005014100,897.299543379,245.358101177,1095
005014300,1811.71980676,655.283211796,207
005014400,1365.20620285,349.608988163,1193
005014500,991.330992979,323.053945912,997
005014701,1108.92069632,346.651060637,1034
005014702,1138.625132,410.140539851,947
005014900,1087.23245614,309.749022894,912
005015100,1051.2700088,316.515534554,1137
005015200,2072.29253112,490.749698124,482
005015300,1268.43150685,359.454159902,730
005015500,1341.5982906,333.70937656,702
005015700,1275.5035461,440.829826809,846
005015800,2558.34083601,616.811460772,311
005015900,1250.63136456,357.758729874,491
005016000,1361.047105,277.939741387,1019
005016100,1269.3028891,298.068287087,1073
005016200,1816.2262931,444.650531127,464
005016300,3505.35294118,1347.24840792,51
005016400,1729.08583691,382.464950561,466
005016500,1685.58282209,704.055553067,326
005016600,1866.49458484,474.480256764,554
005016700,1626.97945205,602.576300877,584
005016900,2113.43553009,669.34431389,349
005017100,3041.75,1022.43818945,76
005017300,1037.97170838,376.834859293,919
005017500,928.478884462,281.047792972,1255
005017701,1452.75268817,555.531465505,651
005017702,1223.47534766,392.855271056,791
005017901,1072.65267576,350.693516263,953
005017902,1273.09090909,385.138100686,649
005018101,1495.4437401,527.925273594,631
005018102,982.613124388,332.751753248,1021
005018301,1263.19663648,404.536997508,773
005018302,1124.27249022,418.197570055,767
005018400,1437.87241379,351.757982325,870
005018500,832.440491591,241.237391818,1546
005018900,800.505681818,273.554227934,1408
005019300,1115.02443793,392.343819239,1023
005019400,1965.45643939,541.950899164,528
005019500,757.582039163,247.42449856,1481
005019700,816.023430962,202.5104443,1195
005019900,874.951871658,286.884422926,1496
005020000,1172.46161515,303.112687583,1003
005020100,1509.31529093,611.612909618,739
005020200,1135.40707965,315.645425523,565
005020400,1600.3863275,510.46808365,629
005020501,1082.41445183,390.239849722,1204
005020502,1481.00232019,511.569157282,431
005020601,1567.67319277,423.193953991,664
005020900,1171.08255814,333.572495287,860
005021001,933.448295783,282.72765595,1731
005021002,962.591957811,322.971900242,1517
005021100,1244.40653728,365.464651707,979
005021200,1070.76244131,299.402009459,1065
005021301,1920.06270627,596.454611005,303
005021302,1241.41823899,448.502101053,954
005021501,1394.6653944,444.873822503,786
005021502,1058.58939709,333.772205429,962
005021601,1243.82508631,402.075696816,869
005021602,993.278703704,301.905697507,1080
005021700,1299.51778656,348.622032075,759
005021800,1179.63390663,327.4189761,1221
005021900,1918.65254237,539.707291479,236
005022000,2431.55598456,640.813982203,259
005022101,1289.63372859,367.301886306,759
005022102,1232.79452055,362.176753283,803
005022200,1257.08578745,320.155876685,781
005022300,969.480829016,253.009544383,965
005022401,1413.3430127,346.230491614,551
005022403,1465.0495356,426.285888066,646
005022404,1179.68491736,317.561685678,968
005022500,982.721518987,300.820686529,1264
005022701,1000.03928906,277.264297044,1069
005022702,1735.45915493,508.550908311,355
005022703,1002.92992424,338.535173002,528
005022800,1176.56449045,366.493428348,1256
005022901,1118.69371429,397.690651668,875
005022902,1134.16234652,448.848626695,733
005023000,1701.5373913,487.371041789,575
005023100,1662.22543353,621.999788733,346
005023200,1452.27089337,425.192775952,694
005023301,1149.16163793,346.110915023,928
005023302,1286.73636364,463.508759778,770
005023501,1294.80271084,387.384946903,664
005023502,1182.45753425,376.88856154,730
005023600,2066.41353383,491.846930501,399
005023702,1579.18900344,411.460026974,291
005023703,1251.67548907,382.111703867,869
005023704,1380.60813008,363.965985181,615
005023800,1706.5442404,479.712874099,599
005023900,987.774524158,263.596519892,1366
005024000,1466.47637292,479.274291196,783
005024100,975.032399299,266.880859282,1142
005024300,992.774416595,302.020557462,1157
005024400,1753.81044487,481.725738033,517
005024501,1313.09424084,473.181772564,764
005024502,1211.52207792,441.040102684,770
005024600,1603.70510397,500.717059451,529
005024700,1603.57142857,602.528440592,399
005024800,1236.63179348,309.830423422,736
005024900,3174.76363636,1377.64534135,110
005025000,1565.05564142,443.31157152,647
005025100,1025.47782427,348.679993675,1195
005025200,1341.93648449,345.499178085,677
005025300,893.821060966,271.972051774,1263
005025400,1527.17398946,423.966914583,569
005025500,1090.94885362,379.992656322,1134
005025600,1554.66851852,419.783301405,540
005025700,1712.40459364,677.426905335,566
005026100,1306.99521531,451.040605981,418
005026300,1056.96797804,358.23286197,1093
005026400,1081.9954955,329.289151418,1110
005026500,1087.21633362,327.955138296,1151
005026601,1398.38,354.408256941,600
005026602,1122.23779947,297.218653774,1127
005026701,1339.58091787,371.347899067,828
005026702,1070.0631136,344.923392105,1426
005026900,1394.72180451,512.668453293,798
005027300,899.546726001,333.187349037,1573
005027401,1104.8408862,255.415690752,993
005027402,1694.30845771,700.740102343,603
005027600,3580.17977528,1179.80213533,89
005027700,1030.99237369,262.419910748,1049
005027900,812.472274143,201.754483573,1605
005028100,966.387304508,266.444470647,1087
005028300,1382.90821256,326.037351022,621
005028400,3652.088,1219.79497593,125
005028500,991.047808765,243.500022845,753
005028600,1474.54950495,498.734219998,404
005028700,1236.22699387,310.664051546,652
005028800,1087.12362301,357.869105943,817
005028900,1119.38022814,262.822298149,789
005029301,1951.11313869,811.958895473,274
005029302,1051.80474934,213.824077846,758
005029500,1083.49450549,312.598255428,1001
005029600,725.843322818,218.508902278,951
005029700,1102.75827815,369.81528504,906
005030000,1137.22921711,274.028232068,1239
005030100,2153.15458937,494.49163361,207
005030200,885.134321653,166.236717508,2226
005030701,786.028409091,161.240442832,1056
005030900,1022.81229773,373.345568506,618
005031000,1554.9453125,521.745861555,896
005031200,2246.75789474,609.785569353,475
005031400,1777.23582766,561.361435321,441
005031600,2030.06112469,698.506776566,409
005031800,1985.76127321,581.995698089,377
005031900,14.6666666667,20.0,3
005032300,1126.36825397,293.74082565,945
005032400,1479.80275229,488.254723229,654
005032600,1193.35714286,350.132395585,770
005032800,1304.30032293,451.96143702,929
005033000,1124.29258675,323.31114811,1268
005033201,1311.1061828,356.533786501,744
005033202,1368.04107981,372.773755523,852
005033400,2789.77272727,1027.22509983,176
005033500,1265.96286472,386.688798726,377
005033600,1189.390625,334.197287657,1280
005033700,1322.96938776,328.841038959,490
005033800,1551.56425949,410.359147577,817
005034000,1516.46614328,426.073055338,1019
005034200,1957.09368192,572.759524005,459
005034300,2087.08955224,414.924273571,335
005034400,2139.83920705,716.68301954,454
005034500,1390.34231379,378.158508512,631
005034800,1242.69930609,435.615713084,1297
005035000,1839.94883721,510.827486832,430
005035100,1637.54816112,550.161836954,571
005035600,1797.15851272,475.905889041,511
005035800,1071.3362665,294.745480469,1591
005035900,1913.97954545,464.571209244,440
005036000,1572.80083565,388.199510387,718
005036100,1064.80080645,253.826936186,1240
005036300,1075.64209726,307.743175817,1316
005036400,1499.00294985,425.757648623,678
005036501,1317.32251082,371.004403532,924
005036502,1689.99322799,513.097907991,443
005036700,1999.92960663,595.758988541,483
005036800,1692.85555556,430.988886953,540
005036901,1646.60869565,522.031102008,483
005036902,1917.48768473,633.462597502,406
005037000,1706.37341772,479.695177392,632
005037100,1341.28022599,356.140537903,885
005037200,1807.36476868,509.421252319,562
005037300,1181.78068592,371.821898936,1108
005037400,1461.02473498,352.46442439,849
005037504,1301.34943182,401.077438076,704
005037600,1864.11877395,550.656776321,522
005037800,1310.54331865,377.746576462,681
005037900,1135.06469298,399.802497756,912
005038000,1520.12576313,390.738602742,819
005038100,935.623577236,322.174452337,1230
005038200,1843.99841772,581.931703494,632
005038301,1063.71654373,316.01934855,949
005038302,1123.8115942,391.724350093,1104
005038500,1556.47687861,572.425096493,692
005038600,889.990052356,219.515883651,1910
005038700,1382.35348837,483.497300133,645
005038800,1751.98181818,541.86674032,605
005038900,1155.55324074,426.548137095,864
005039000,1749.32976827,462.720848658,561
005039100,908.564079422,399.099868264,1108
005039200,1903.42889391,422.426914187,443
005039300,943.162743779,261.761944182,1487
005039400,1206.96950673,324.15940919,1115
005039500,1256.48731642,458.083206258,749
005039600,1568.49527187,403.520801417,846
005039700,1959.69677419,708.960958253,310
005039800,1573.16370558,400.601446919,788
005039901,1045.78842105,294.381749813,950
005039902,1186.75395034,321.20182705,886
005040100,1231.00234467,368.349425819,853
005040302,1252.27439024,343.996937767,820
005040303,1121.97847358,366.180889534,1022
005040304,1072.57992999,289.01260875,857
005040400,1717.91542289,493.272912803,804
005040501,1257.47272727,342.662987559,770
005040502,935.052716951,318.45833332,1233
005040600,1444.97732697,339.474082768,838
005040701,1557.36396396,435.427478777,555
005040702,919.398215734,324.582265553,1233
005040800,1473.68906606,357.27109675,878
005040900,1325.0437788,379.900104455,868
005041100,1584.05802708,436.940445076,517
005041300,937.267209474,269.508669929,1351
005041400,1352.22234157,375.059765487,931
005041500,958.077677841,338.08226971,1223
005041800,1568.53333333,401.301357577,855
005041900,937.124726477,273.408590984,1371
005042000,1404.46540881,332.880781497,954
005042100,596.005142857,153.50002919,1750
005042200,1437.96747967,331.382161229,861
005042300,1332.62531646,408.195575499,790
005042400,2188.20242915,630.022720266,494
005042500,1084.23276561,367.887382695,1233
005042600,1130.91615957,243.745244134,1479
005042800,1818.14505119,501.611035938,586
005042901,1412.63327674,457.120980914,589
005042902,1281.38586327,439.261556041,863
005043000,1574.02209945,425.333538963,724
005043100,775.439886846,267.58266479,2121
005043400,1357.94337194,245.021498107,777
005043500,3416.93548387,776.463633598,93
005043600,1885.4288499,413.856968531,513
005044200,1534.79209184,413.320374376,784
005044400,1596.78784267,270.936596054,839
005044800,2141.6040146,511.160001919,548
005044901,1969.89312977,510.706161509,262
005044902,1720.64444444,426.37172777,315
005045101,1832.52647975,482.33504298,321
005045102,2121.96060606,567.847706104,330
005045600,1607.23622047,340.507373749,635
005045800,1306.81370092,255.026582628,1197
005046000,1898.13707165,528.732732004,642
005046201,497.933037437,130.853072699,5182
005046202,981.476959904,281.339220775,1671
005048400,1429.53294118,379.749292639,850
005050400,4306.4122807,1866.19151101,114
005051600,1410.03134479,332.430222857,989
047000100,618.867427568,230.689196392,1139
047000200,1439.43185079,508.642099814,697
047000301,788.190672154,325.772874944,729
047000501,794.019117647,282.724863312,680
047000502,777.181690141,268.952977146,710
047000700,830.598407281,378.158241122,879
047000900,525.860062893,168.659616358,1272
047001100,974.042105263,295.791200019,380
047001300,920.618374558,344.942971332,566
047001500,727.432411674,284.488104812,1302
047001800,2598.07112971,907.506185923,239
047002000,1277.33206591,339.754227088,789
047002100,693.769230769,240.360868308,936
047002200,953.454601227,331.563702794,1630
047002300,804.83747927,276.975399493,1206
047002901,1055.56886228,471.306621906,835
047003000,1126.16561845,327.529059606,954
047003100,601.15077821,270.421162618,1028
047003300,616.719535783,235.94502105,1034
047003400,1024.56055363,260.575897072,1445
047003500,744.408748115,255.031172625,663
047003600,951.446931408,261.713342742,1385
047003700,812.36,286.885228637,450
047003800,1443.92641261,320.580793059,761
047003900,845.159025788,328.675074088,698
047004100,754.935300795,297.348574329,881
047004300,654.380722892,236.925484935,830
047004400,955.795379538,212.279804327,1515
047004500,903.619957537,389.800067548,942
047004600,1611.76462396,429.058644354,718
047004700,1017.28571429,467.234978438,574
047004900,1021.32626427,482.686960761,613
047005000,1076.60955519,253.358983358,1214
047005100,858.444548872,329.980411392,1064
047005201,1716.34829721,441.522372761,646
047005202,1019.40198511,223.53271699,1209
047005300,1011.44805195,253.300994474,924
047005400,1052.50408163,262.867483606,1470
047005601,1019.19763514,201.519891917,1184
047005602,1496.75729443,335.683132306,754
047005800,962.899404368,248.256484939,1511
047005900,1142.1615894,498.428180589,755
047006000,1189.0631769,294.256478969,1108
047006200,1119.65551331,285.045563806,1315
047006300,1114.92130258,445.960888696,737
047006400,979.130960376,283.983691012,1489
047006500,724.594385965,269.061432929,1425
047006600,1003.76010966,300.688822728,1459
047006700,803.373134328,383.49477381,938
047006800,943.411542611,247.277732924,1854
047006900,611.883040936,211.040169268,1026
047007000,1046.44066318,262.500610334,1146
047007100,724.483474251,328.366613518,1301
047007200,1155.05933251,327.07019757,809
047007400,866.43090379,204.263269374,1715
047007500,609.889596603,242.04354263,1413
047007600,922.193062827,253.228837174,1528
047007700,629.818627451,218.614643806,1632
047007800,837.787775891,227.239497942,1767
047008000,931.676515152,222.00206175,1320
047008200,806.675315568,247.948041954,1426
047008400,914.803571429,243.814466145,1120
047008500,606.287146438,198.48329064,2793
047008600,3335.43150685,1252.14915367,146
047008800,934.153383459,336.545562631,1330
047009000,1145.5834093,321.194197736,1097
047009200,881.831885539,277.835093698,1957
047009400,936.172001911,319.433340468,2093
047009600,920.548274137,298.517730274,1999
047009800,1006.86626307,333.167261295,1817
047010000,843.229698376,291.616686917,2155
047010100,828.72737819,258.477961193,1724
047010200,862.018378378,267.161905974,1850
047010400,743.681268882,196.121151273,1986
047010600,1039.60166667,337.895982318,1800
047010800,997.349535773,330.145723114,1831
047011000,1149.40924855,302.85567497,865
047011200,800.008118434,225.579714676,2094
047011400,684.54242582,228.560535544,1921
047011600,1149.62624113,378.981891606,1410
047011700,994.096856415,330.527893439,1177
047011800,1253.97307222,330.386309181,817
047011900,1301.79234168,459.361206583,679
047012000,1361.4951989,402.400698834,729
047012100,1190.53325123,303.131632291,812
047012200,967.281026253,300.423052698,1676
047012600,1268.91603053,405.28462697,917
047012700,708.933936652,314.650804517,1105
047012801,1275.05303867,473.765037318,905
047012901,1009.44274809,356.875002094,786
047012902,951.226138032,311.470168018,681
047013000,885.390217391,261.757458495,1840
047013100,720.415362731,297.351623535,1406
047013200,1246.7480315,407.393066861,1016
047013300,810.307692308,285.154945806,1261
047013400,907.213541667,346.214530361,1728
047013500,954.518644068,399.584186988,1180
047013600,937.461307738,269.861533843,1667
047013700,867.788321168,265.47698479,1096
047013800,1023.44290909,348.954856158,1375
047013900,701.284027778,212.775875464,1440
047014000,1141.94003868,305.976136152,1034
047014100,875.112047178,295.050501795,1187
047014200,1092.259362,282.830004269,1442
047014300,804.115633075,257.526084809,1548
047014500,904.67648792,307.494260853,1697
047014700,1286.13549832,476.475071027,893
047014800,1546.09430605,405.964120942,562
047014900,679.99152991,190.668696266,1889
047015000,1652.20373027,449.621483078,697
047015100,736.456848773,192.321831276,1263
047015200,1205.11181244,338.902600493,1109
047015300,695.362068966,183.318510001,1160
047015400,3878.36607143,1030.71920462,112
047015500,887.222648752,263.883174952,1042
047015700,796.743264659,316.230246582,1262
047015900,659.427551749,209.340984259,1401
047016000,947.926640927,285.080502908,1813
047016100,694.718634686,239.032497364,1084
047016200,1239.10759494,344.662108395,948
047016300,778.859569649,326.481480291,883
047016400,3306.57446809,1127.03155575,141
047016500,686.734299517,304.994259257,1656
047016600,1146.76362112,306.097836583,1193
047016700,776.198060942,228.237587168,1444
047016800,1539.40254237,367.036741875,708
047016900,730.52804878,216.082536928,1640
047017000,1264.27651218,236.420215109,1273
047017100,785.369934641,269.281401935,1530
047017200,1185.99507793,285.064586595,1219
047017400,1596.97583429,321.081684141,869
047017500,3667.70348837,1769.36220169,172
047017600,1536.0953462,327.749721359,881
047017700,3187.45512821,1302.01468613,156
047017800,1278.10451977,303.294032439,1062
047017900,711.174291939,282.233765841,1377
047018000,1429.79016393,376.826494982,1220
047018100,661.507054674,262.786722155,1134
047018200,1239.23390895,342.759990255,1274
047018300,893.93828892,402.12545391,713
047018400,1237.71630435,385.40477526,920
047018501,772.823259373,406.302662773,1307
047018600,1468.18715996,432.130584763,919
047018700,1123.11812298,404.551164038,618
047018800,1226.55921569,344.07088352,1275
047019000,1069.82046679,287.611675647,1671
047019100,883.139784946,295.069558694,930
047019200,1212.46134021,339.066523499,1164
047019300,639.712328767,229.116854915,1533
047019400,1292.82099268,426.120753689,1229
047019500,749.892400301,273.442419751,1329
047019600,1121.71881322,401.425095107,1483
047019700,647.19340055,228.990825082,1091
047019800,1388.05987395,435.346684423,952
047019900,575.594202899,202.918111337,1104
047020000,1347.96859666,420.261866683,1019
047020100,734.006264683,271.369963813,1277
047020200,1345.79441118,417.781009484,1002
047020300,1026.625,339.428788252,696
047020400,1246.46518375,410.438744578,1034
047020500,828.553314121,345.281950235,1041
047020600,1145.37365369,426.070673539,1207
047020700,733.108317215,269.210997808,1551
047020800,1100.18529412,400.265087671,1360
047021000,1065.20361688,350.719771973,1493
047021100,946.424161074,336.207532733,745
047021200,849.132497274,242.84307834,1834
047021300,790.265995261,287.829380571,1688
047021400,1218.89426322,319.450281104,889
047021500,657.817695673,243.168654083,2057
047021600,803.343712575,252.478940434,1670
047021700,695.266850069,229.990932449,1454
047021800,782.549303944,245.982156071,1724
047021900,783.424520434,265.48075307,1199
047022000,574.667375585,136.788824886,2351
047022100,962.122619954,355.294424745,1313
047022200,577.862187347,186.445180528,2039
047022400,712.281065089,215.380312531,2366
047022600,1468.16945107,473.192583728,838
047022700,900.729571984,270.423837658,1028
047022800,896.563611491,289.721488561,1462
047022900,822.524437548,271.185547127,1289
047023000,885.312782805,301.750546137,1768
047023100,767.43556701,281.894604494,1164
047023200,583.0416826,207.953471694,2615
047023300,802.926089703,247.445630191,1583
047023400,547.885048232,202.009660889,2488
047023500,761.980030722,203.186929241,1302
047023600,528.369916075,200.648438624,3098
047023800,604.263820225,207.818661136,2225
047024000,651.991012299,188.409652182,2114
047024100,1049.16091954,361.802610983,870
047024200,1021.64074387,318.047051474,1183
047024300,823.797752809,310.837268767,1335
047024400,1080.04274134,316.945759531,1357
047024500,817.782208589,307.607000766,1304
047024600,1190.12316476,358.920207269,1226
047024700,898.501240695,264.581462815,806
047024800,1254.38293444,324.247202036,961
047024900,990.864710676,365.382748079,1227
047025000,1585.27332242,462.417761353,611
047025100,945.965328467,355.146840341,1096
047025200,878.231595916,237.975247534,1861
047025300,1014.61220269,342.723952173,967
047025400,1115.61299639,261.890526619,1385
047025500,757.45104659,287.108815345,1481
047025600,1222.4825784,359.33401021,1148
047025700,1260.02849003,514.081469355,702
047025800,1033.44348824,321.268688688,1743
047025901,959.571197411,384.069552156,618
047025902,1167.91431925,451.133701117,852
047026000,1152.13338595,344.081420714,1267
047026100,865.284313725,266.899252232,1428
047026200,1259.39801444,344.604535021,1108
047026300,1117.63309353,400.334315474,695
047026400,1206.14285714,350.403519045,1477
047026500,977.557013946,303.83380947,1219
047026600,1200.45867769,394.212508181,1452
047026700,828.07505864,328.491175624,1279
047026800,1168.51597633,374.85049156,1690
047026900,903.039237668,309.86945256,892
047027000,1225.95822677,247.173486952,1173
047027100,964.656118143,310.127294581,948
047027200,1225.77769679,357.555306423,1372
047027300,1050.41078838,335.301804487,964
047027400,1413.92352941,423.723942742,1190
047027500,1011.09355132,302.704538983,1101
047027600,1146.21511232,300.39171149,1469
047027700,822.678006329,242.458001314,1264
047027800,1297.89522998,316.336192094,1174
047027900,880.784728611,329.196446244,1087
047028000,1801.46528804,359.094206783,677
047028100,1085.67477477,354.512742158,1110
047028200,1479.82133785,338.023742756,1181
047028300,970.846309403,342.935504792,989
047028400,1129.75069638,254.609656276,1436
047028501,1786.47712418,566.132185216,153
047028502,924.888888889,300.642037701,837
047028600,1062.49894403,234.046821069,1894
047028700,1137.72330654,330.871832091,871
047028800,1354.84280639,309.100215427,1126
047028900,1141.0775463,392.298528116,864
047029000,1091.55575648,224.741821919,1659
047029100,978.37164751,358.843050643,1044
047029200,1483.37669683,346.185340054,884
047029300,1015.98753339,340.855538527,1123
047029400,1890.30892144,464.768672445,751
047029500,1006.58818493,308.261011368,1168
047029600,937.358473421,183.712795007,2201
047029700,764.405008636,218.037057806,1158
047029800,1340.02249806,391.521285445,1289
047029900,1124.26081731,372.996911345,832
047030000,1218.31101512,300.852569566,1389
047030100,1051.00883002,358.855747737,906
047030200,1217.98956295,304.576598173,1533
047030300,1071.48203125,444.018013415,1280
047030400,1292.2851153,236.669493902,1431
047030500,631.767634855,232.224403775,2169
047030600,1585.9986413,408.999682452,736
047030700,1033.20458136,362.576822108,1266
047030800,1678.74113475,503.763057483,846
047030900,1370.09141274,465.379655592,722
047031100,1072.54754755,377.152500176,999
047031300,810.80517024,261.653643695,1586
047031400,1114.83014746,300.226475596,1831
047031500,701.91087963,241.006283625,1728
047031701,984.172217709,361.514427484,1231
047031702,937.790884718,272.20060833,1119
047031900,806.904434251,251.759782029,1308
047032100,836.602206736,265.204958498,1722
047032300,971.253393665,388.485719807,1326
047032500,642.327166065,243.921599769,2216
047032600,1039.69133772,267.374096083,1824
047032700,913.477657935,323.136124708,1298
047032800,1575.2990991,268.195305865,1110
047032900,742.895108422,215.19475219,1983
047033000,1407.48419797,330.151768167,1677
047033100,864.417195615,300.053368338,1733
047033300,783.794206397,245.391815138,1657
047033500,846.638780297,246.649166036,1279
047033600,1286.5514553,260.892723258,1924
047033700,870.392053973,212.135849883,1334
047033900,944.46799431,278.276390378,1406
047034000,2159.93521595,406.938950602,602
047034100,1088.93672316,423.236376686,885
047034200,1235.15304443,213.907271757,1823
047034300,937.756623537,370.529269893,1623
047034500,1242.49331849,430.373673199,898
047034700,1196.23128492,429.967383769,895
047034800,1778.15479452,490.375487866,730
047034900,818.767063244,218.087505906,1597
047035000,996.734422263,208.41015562,1653
047035100,882.222598106,248.798711294,1478
047035200,3039.63345196,754.369226927,281
047035300,845.387492336,245.547627812,1631
047035400,901.686767169,183.030625432,2388
047035500,922.026996625,280.606727466,1778
047035601,1106.62178988,251.776991596,1285
047035602,919.797354497,228.948288832,1890
047035700,1239.38322581,416.513864078,775
047035900,948.780707395,305.01190973,1555
047036001,1107.69316239,301.367707858,1170
047036002,996.980938416,227.885792306,1364
047036100,1339.54029062,417.634105808,757
047036200,1142.44911147,267.219012189,1238
047036300,901.733164983,340.866760594,1188
047036400,1435.24516785,387.007003134,983
047036501,788.817699115,271.638023421,1130
047036502,1569.60497238,579.250112635,362
047036600,1222.2276547,388.083730172,1309
047036700,1255.82653061,387.210006167,490
047036900,844.572102426,287.584023128,1484
047037000,1049.19925512,275.554687015,1611
047037100,964.183396226,322.050265608,1325
047037300,1017.38021779,274.090417695,1102
047037401,1048.76047198,270.67861088,1695
047037402,1090.75351716,287.086972683,1777
047037500,985.161530287,308.358561096,941
047037700,863.916597164,300.127406001,1199
047037900,941.156198347,314.21787835,1210
047038100,890.809492848,286.816628146,1538
047038200,1183.09853604,325.598401721,1776
047038300,1046.75881262,336.733554053,1078
047038500,955.661132812,321.122393708,1024
047038600,1307.86696901,308.22660809,1323
047038700,835.855390009,257.634816326,1141
047038800,1476.67191601,442.110376741,1143
047038900,1107.27456258,377.650182585,743
047039000,1632.56797583,467.679112906,662
047039100,1010.0014245,359.060988506,702
047039200,1277.97219361,393.569527825,971
047039300,1218.33140209,378.750782799,863
047039400,1633.90945946,493.351511135,740
047039500,1085.96871508,377.387684789,895
047039600,1725.55294118,415.634424457,680
047039700,925.114197531,275.632713744,972
047039800,1484.63347458,356.401708056,944
047039900,1080.79807692,365.88160365,1040
047040000,1428.10383536,346.686366,1069
047040100,1047.64784689,342.811853487,1045
047040200,1314.13815789,316.665325707,912
047040300,1168.69871795,380.891295536,780
047040400,1452.83090909,400.579685802,1100
047040500,1298.42531646,403.215423506,395
047040600,1292.71024465,401.302979351,1308
047040700,3193.24358974,1270.35187642,78
047040800,1141.97725657,325.581748491,1407
047040900,1108.08725603,341.470572291,871
047041000,1583.49670619,451.160987229,759
047041100,1157.45287958,332.688666131,764
047041200,1349.90630798,313.8367605,1078
047041300,1198.42455243,373.061079889,782
047041401,1794.60756972,444.049456129,502
047041402,1715.3729097,503.745452811,598
047041500,1070.29852045,437.323974642,1149
047041600,1519.56097561,568.640191323,697
047041700,1146.62975779,396.228005402,867
047041800,1535.68980798,494.740498228,677
047041900,1095.88590604,413.942528619,894
047042000,1357.9,449.490467353,740
047042100,1154.78692221,340.892901585,887
047042200,1194.06835443,395.756307039,1185
047042300,999.583677686,306.505343805,968
047042400,1129.35750315,329.438148735,1586
047042500,1011.78717949,398.535900673,780
047042600,984.229988726,250.354014571,1774
047042700,801.082536924,286.150784678,1151
047042800,1064.54217604,290.483371642,1636
047042900,1106.2693566,346.078909404,917
047043000,947.195088677,269.037802469,1466
047043100,1076.76058773,302.019725072,1157
047043200,1136.3357194,313.382073825,1397
047043300,1014.02761104,319.868979248,833
047043400,1111.15213115,316.243512978,1525
047043500,1072.59434822,385.431630878,1097
047043600,1053.75747126,321.804371769,1740
047043700,984.077708006,331.968258595,1274
047043800,1327.89769585,378.123374089,1085
047043900,941.084008097,284.150669674,988
047044000,1684.7235023,463.680430562,868
047044100,992.789215686,275.943830871,1020
047044200,1344.11458333,529.237032023,864
047044300,1072.8953252,296.791479315,984
047044400,1241.68554522,426.601223218,1183
047044500,1018.89589905,270.46040101,951
047044600,1499.10443864,354.460238117,766
047044700,1052.9047619,270.059179597,546
047044800,1520.18387097,434.138425142,930
047044900,1112.11674528,560.247106654,848
047045000,1973.93305439,502.636838815,478
