BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,BUFF_DIST
Bronx,034200,2034200,I,BX31,Allerton-Pelham Gardens,3704,0
Bronx,034400,2034400,E,BX31,Allerton-Pelham Gardens,3704,0
Brooklyn,051200,3051200,E,BK42,Flatbush,4015,0
Brooklyn,025901,3025901,E,BK75,Bedford,4003,0
Brooklyn,025902,3025902,E,BK75,Bedford,4003,0
Brooklyn,094401,3094401,I,BK58,Flatlands,4009,0
Queens,056600,4056600,I,QN34,Queens Village,4105,0
Manhattan,027900,1027900,E,MN35,Washington Heights North,3801,0
Brooklyn,066200,3066200,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Manhattan,004200,1004200,I,MN22,East Village,3809,0
Manhattan,006100,1006100,I,MN23,West Village,3810,0
Manhattan,013900,1013900,I,MN15,Clinton,3807,0
Bronx,016700,2016700,E,BX01,Claremont-Bathgate,3705,0
Bronx,022902,2022902,E,BX41,Mount Hope,3707,0
Staten Island,012100,5012100,I,SI35,New Brighton-Silver Lake,3903,0
Staten Island,007700,5007700,E,SI22,West New Brighton-New Brighton-St. George,3903,0
Staten Island,001100,5001100,E,SI22,West New Brighton-New Brighton-St. George,3903,0
Brooklyn,016700,3016700,I,BK37,Park Slope-Gowanus,4005,0
Bronx,022404,2022404,E,BX49,Pelham Parkway,3704,0
Queens,094700,4094700,I,QN23,College Point,4103,0
Queens,076902,4076902,I,QN17,Forest Hills,4108,0
Brooklyn,098200,3098200,E,BK50,Canarsie,4009,0
Brooklyn,105804,3105804,E,BK93,Starrett City,4008,0
Brooklyn,003000,3003000,I,BK31,Bay Ridge,4013,0
Queens,140300,4140300,I,QN46,Bayside-Bayside Hills,4104,0
Queens,032000,4032000,I,QN03,Springfield Gardens South-Brookville,4105,0
Queens,061302,4061302,I,QN20,Ridgewood,4110,0
Queens,062300,4062300,E,QN19,Glendale,4110,0
Queens,062500,4062500,I,QN19,Glendale,4110,0
Queens,074500,4074500,E,QN17,Forest Hills,4108,0
Queens,037300,4037300,I,QN27,East Elmhurst,4102,0
Queens,101700,4101700,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,0
Queens,114100,4114100,I,QN51,Murray Hill,4103,0
Queens,022002,4022002,I,QN35,Briarwood-Jamaica Hills,4106,0
Queens,045000,4045000,I,QN35,Briarwood-Jamaica Hills,4106,0
Queens,077905,4077905,I,QN37,Kew Gardens Hills,4106,0
Queens,126700,4126700,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,0
Queens,121500,4121500,E,QN62,Queensboro Hill,4103,0
Queens,122300,4122300,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,0
Queens,134100,4134100,I,QN41,Fresh Meadows-Utopia,4106,0
Queens,141700,4141700,I,QN48,Auburndale,4104,0
Queens,047100,4047100,E,QN29,Elmhurst,4107,0
Queens,048500,4048500,E,QN50,Elmhurst-Maspeth,4109,0
Brooklyn,036002,3036002,E,BK19,Brighton Beach,4018,0
Brooklyn,085200,3085200,I,BK99,park-cemetery-etc-Brooklyn,4010,0
Brooklyn,085800,3085800,E,BK91,East Flatbush-Farragut,4010,0
Brooklyn,119000,3119000,E,BK83,Cypress Hills-City Line,4008,0
Brooklyn,119600,3119600,E,BK82,East New York,4008,0
Brooklyn,050900,3050900,E,BK72,Williamsburg,4001,0
Brooklyn,056100,3056100,I,BK76,Greenpoint,4001,0
Bronx,036501,2036501,E,BX17,East Tremont,3705,0
Bronx,022401,2022401,E,BX49,Pelham Parkway,3704,0
Bronx,033201,2033201,I,BX07,Bronxdale,3704,0
Queens,015200,4015200,I,QN54,Richmond Hill,4111,0
Queens,020600,4020600,E,QN61,Jamaica,4112,0
Queens,047200,4047200,I,QN06,Jamaica Estates-Holliswood,4106,0
Brooklyn,072600,3072600,I,BK58,Flatlands,4009,0
Brooklyn,093200,3093200,I,BK91,East Flatbush-Farragut,4010,0
Queens,059000,4059000,I,QN33,Cambria Heights,4105,0
Bronx,007200,2007200,E,BX55,Soundview-Bruckner,3709,0
Bronx,004200,2004200,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Queens,004700,4004700,E,QN70,Astoria,4101,0
Brooklyn,090800,3090800,E,BK81,Brownsville,4007,0
Brooklyn,114400,3114400,E,BK85,East New York (Pennsylvania Ave),4007,0
Bronx,037100,2037100,E,BX17,East Tremont,3705,0
Bronx,039300,2039300,E,BX06,Belmont,3705,0
Staten Island,011402,5011402,I,SI45,New Dorp-Midland Beach,3902,0
Manhattan,023000,1023000,E,MN03,Central Harlem North-Polo Grounds,3803,0
Brooklyn,111800,3111800,E,BK82,East New York,4008,0
Queens,091900,4091900,I,QN23,College Point,4103,0
Queens,092500,4092500,E,QN23,College Point,4103,0
Manhattan,001502,1001502,I,MN25,Battery Park City-Lower Manhattan,3810,0
Brooklyn,076600,3076600,E,BK42,Flatbush,4015,0
Staten Island,001700,5001700,E,SI37,Stapleton-Rosebank,3903,0
Manhattan,012000,1012000,I,MN40,Upper East Side-Carnegie Hill,3805,0
Manhattan,012800,1012800,I,MN40,Upper East Side-Carnegie Hill,3805,0
Queens,055900,4055900,E,QN20,Ridgewood,4110,0
Brooklyn,040300,3040300,E,BK78,Bushwick South,4002,0
Brooklyn,040700,3040700,I,BK99,park-cemetery-etc-Brooklyn,4002,0
Brooklyn,052700,3052700,E,BK73,North Side-South Side,4001,0
Brooklyn,052900,3052900,E,BK72,Williamsburg,4001,0
Brooklyn,051300,3051300,E,BK73,North Side-South Side,4001,0
Queens,094201,4094201,E,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Queens,045600,4045600,I,QN35,Briarwood-Jamaica Hills,4106,0
Bronx,021100,2021100,E,BX26,Highbridge,3708,0
Queens,050500,4050500,I,QN21,Middle Village,4110,0
Queens,050700,4050700,I,QN21,Middle Village,4110,0
Bronx,021301,2021301,E,BX36,University Heights-Morris Heights,3707,0
Bronx,021700,2021700,E,BX36,University Heights-Morris Heights,3707,0
Bronx,022800,2022800,E,BX49,Pelham Parkway,3704,0
Bronx,023000,2023000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Bronx,027700,2027700,E,BX28,Van Cortlandt Village,3701,0
Bronx,027300,2027300,E,BX28,Van Cortlandt Village,3701,0
Bronx,040800,2040800,E,BX44,Williamsbridge-Olinville,3702,0
Bronx,021302,2021302,E,BX26,Highbridge,3708,0
Manhattan,031900,1031900,I,MN99,park-cemetery-etc-Manhattan,3810,0
Brooklyn,025500,3025500,E,BK75,Bedford,4003,0
Brooklyn,025700,3025700,E,BK75,Bedford,4003,0
Queens,003700,4003700,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,0
Brooklyn,002901,3002901,E,BK68,Fort Greene,4004,0
Queens,157101,4157101,I,QN43,Bellerose,4105,0
Bronx,007600,2007600,E,BX08,West Farms-Bronx River,3709,0
Bronx,026701,2026701,E,BX28,Van Cortlandt Village,3701,0
Manhattan,004800,1004800,I,MN21,Gramercy,3808,0
Queens,063301,4063301,I,QN19,Glendale,4110,0
Queens,063302,4063302,I,QN19,Glendale,4110,0
Bronx,024400,2024400,I,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Queens,085500,4085500,E,QN22,Flushing,4103,0
Queens,086300,4086300,E,QN51,Murray Hill,4103,0
Queens,086500,4086500,E,QN22,Flushing,4103,0
Queens,116300,4116300,E,QN51,Murray Hill,4103,0
Queens,104700,4104700,I,QN51,Murray Hill,4103,0
Queens,115900,4115900,I,QN51,Murray Hill,4103,0
Bronx,036300,2036300,E,BX17,East Tremont,3705,0
Bronx,022500,2022500,E,BX14,East Concourse-Concourse Village,3708,0
Bronx,022703,2022703,E,BX41,Mount Hope,3707,0
Bronx,020900,2020900,E,BX63,West Concourse,3708,0
Bronx,022702,2022702,E,BX41,Mount Hope,3707,0
Bronx,019900,2019900,E,BX26,Highbridge,3708,0
Staten Island,017009,5017009,I,SI48,Arden Heights,3901,0
Manhattan,016002,1016002,I,MN33,East Harlem South,3804,0
Queens,035700,4035700,I,QN27,East Elmhurst,4102,0
Manhattan,015002,1015002,I,MN40,Upper East Side-Carnegie Hill,3805,0
Manhattan,015001,1015001,I,MN40,Upper East Side-Carnegie Hill,3805,0
Bronx,009800,2009800,E,BX59,Westchester-Unionport,3709,0
Bronx,013300,2013300,E,BX35,Morrisania-Melrose,3705,0
Queens,009600,4009600,E,QN55,South Ozone Park,4113,0
Queens,004500,4004500,I,QN70,Astoria,4101,0
Queens,005300,4005300,E,QN70,Astoria,4101,0
Brooklyn,113200,3113200,E,BK85,East New York (Pennsylvania Ave),4007,0
Brooklyn,048000,3048000,E,BK42,Flatbush,4015,0
Brooklyn,048200,3048200,E,BK42,Flatbush,4015,0
Brooklyn,048400,3048400,E,BK41,Kensington-Ocean Parkway,4014,0
Staten Island,024800,5024800,I,SI11,Charleston-Richmond Valley-Tottenville,3901,0
Brooklyn,117400,3117400,E,BK83,Cypress Hills-City Line,4008,0
Brooklyn,117601,3117601,E,BK83,Cypress Hills-City Line,4008,0
Bronx,021001,2021001,E,BX46,Parkchester,3709,0
Bronx,023800,2023800,E,BX37,Van Nest-Morris Park-Westchester Square,3704,0
Bronx,022200,2022200,E,BX46,Parkchester,3709,0
Staten Island,018901,5018901,I,SI07,Westerleigh,3903,0
Brooklyn,003600,3003600,I,BK31,Bay Ridge,4013,0
Brooklyn,006800,3006800,E,BK31,Bay Ridge,4013,0
Queens,144700,4144700,E,QN46,Bayside-Bayside Hills,4104,0
Queens,005700,4005700,E,QN70,Astoria,4101,0
Queens,005900,4005900,I,QN70,Astoria,4101,0
Queens,054800,4054800,I,QN34,Queens Village,4105,0
Queens,047300,4047300,I,QN29,Elmhurst,4107,0
Bronx,030000,2030000,E,BX10,Pelham Bay-Country Club-City Island,3703,0
Manhattan,023501,1023501,E,MN04,Hamilton Heights,3802,0
Queens,015500,4015500,I,QN70,Astoria,4101,0
Queens,015700,4015700,E,QN70,Astoria,4101,0
Queens,015900,4015900,E,QN70,Astoria,4101,0
Bronx,041100,2041100,E,BX05,Bedford Park-Fordham North,3706,0
Brooklyn,119800,3119800,E,BK82,East New York,4008,0
Bronx,018301,2018301,E,BX14,East Concourse-Concourse Village,3708,0
Bronx,019500,2019500,E,BX63,West Concourse,3708,0
Manhattan,019100,1019100,I,MN12,Upper West Side,3806,0
Brooklyn,051900,3051900,I,BK73,North Side-South Side,4001,0
Manhattan,010601,1010601,I,MN19,Turtle Bay-East Midtown,3808,0
Brooklyn,026100,3026100,E,BK75,Bedford,4003,0
Staten Island,017008,5017008,I,SI48,Arden Heights,3901,0
Bronx,030200,2030200,I,BX13,Co-op City,3703,0
Brooklyn,110400,3110400,E,BK82,East New York,4008,0
Brooklyn,110600,3110600,E,BK82,East New York,4008,0
Manhattan,016600,1016600,E,MN33,East Harlem South,3804,0
Staten Island,004700,5004700,I,SI08,Grymes Hill-Clifton-Fox Hills,3903,0
Staten Island,014700,5014700,I,SI07,Westerleigh,3903,0
Staten Island,016901,5016901,I,SI07,Westerleigh,3903,0
Brooklyn,013500,3013500,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,036700,3036700,E,BK79,Ocean Hill,4007,0
Brooklyn,040500,3040500,I,BK78,Bushwick South,4002,0
Manhattan,009500,1009500,I,MN17,Midtown-Midtown South,3807,0
Manhattan,009100,1009100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,005800,1005800,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,006300,1006300,I,MN23,West Village,3810,0
Brooklyn,051100,3051100,E,BK90,East Williamsburg,4001,0
Manhattan,013300,1013300,I,MN15,Clinton,3807,0
Manhattan,012700,1012700,I,MN15,Clinton,3807,0
Manhattan,012100,1012100,E,MN15,Clinton,3807,0
Manhattan,008100,1008100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,005400,1005400,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,008700,1008700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Brooklyn,016900,3016900,I,BK40,Windsor Terrace,4012,0
Brooklyn,017100,3017100,I,BK40,Windsor Terrace,4012,0
Bronx,045102,2045102,I,BX62,Woodlawn-Wakefield,3702,0
Bronx,041400,2041400,E,BX62,Woodlawn-Wakefield,3702,0
Queens,056800,4056800,I,QN34,Queens Village,4105,0
Queens,059200,4059200,I,QN33,Cambria Heights,4105,0
Queens,062200,4062200,I,QN33,Cambria Heights,4105,0
Bronx,018302,2018302,E,BX14,East Concourse-Concourse Village,3708,0
Manhattan,014401,1014401,I,MN32,Yorkville,3805,0
Manhattan,015801,1015801,I,MN40,Upper East Side-Carnegie Hill,3805,0
Manhattan,015802,1015802,I,MN33,East Harlem South,3804,0
Manhattan,022600,1022600,E,MN03,Central Harlem North-Polo Grounds,3803,0
Brooklyn,081600,3081600,E,BK91,East Flatbush-Farragut,4010,0
Brooklyn,102200,3102200,E,BK50,Canarsie,4009,0
Manhattan,005501,1005501,I,MN23,West Village,3810,0
Manhattan,020800,1020800,E,MN03,Central Harlem North-Polo Grounds,3803,0
Bronx,007700,2007700,E,BX34,Melrose South-Mott Haven North,3710,0
Bronx,007500,2007500,E,BX34,Melrose South-Mott Haven North,3710,0
Bronx,007300,2007300,E,BX34,Melrose South-Mott Haven North,3710,0
Bronx,007900,2007900,E,BX34,Melrose South-Mott Haven North,3710,0
Queens,013200,4013200,I,QN54,Richmond Hill,4111,0
Brooklyn,035601,3035601,I,BK23,West Brighton,4018,0
Brooklyn,049100,3049100,E,BK90,East Williamsburg,4001,0
Brooklyn,061600,3061600,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Brooklyn,072400,3072400,I,BK58,Flatlands,4009,0
Brooklyn,094402,3094402,E,BK58,Flatlands,4009,0
Queens,099802,4099802,E,QN15,Far Rockaway-Bayswater,4114,0
Bronx,037504,2037504,E,BX17,East Tremont,3705,0
Bronx,041300,2041300,E,BX05,Bedford Park-Fordham North,3706,0
Brooklyn,053700,3053700,E,BK72,Williamsburg,4001,0
Bronx,026500,2026500,E,BX30,Kingsbridge Heights,3706,0
Brooklyn,042200,3042200,E,BK25,Homecrest,4016,0
Brooklyn,043800,3043800,E,BK46,Ocean Parkway South,4014,0
Brooklyn,105801,3105801,E,BK93,Starrett City,4008,0
Brooklyn,150200,3150200,I,BK40,Windsor Terrace,4012,0
Bronx,038200,2038200,E,BX44,Williamsbridge-Olinville,3702,0
Brooklyn,049400,3049400,E,BK41,Kensington-Ocean Parkway,4014,0
Queens,007500,4007500,E,QN70,Astoria,4101,0
Queens,007700,4007700,I,QN70,Astoria,4101,0
Bronx,014900,2014900,E,BX35,Morrisania-Melrose,3705,0
Queens,061900,4061900,I,QN21,Middle Village,4110,0
Bronx,033202,2033202,E,BX07,Bronxdale,3704,0
Queens,045500,4045500,E,QN25,Corona,4107,0
Queens,056200,4056200,I,QN34,Queens Village,4105,0
Queens,056400,4056400,I,QN34,Queens Village,4105,0
Queens,063000,4063000,I,QN66,Laurelton,4105,0
Queens,030904,4030904,I,QN28,Jackson Heights,4102,0
Queens,049200,4049200,E,QN06,Jamaica Estates-Holliswood,4106,0
Manhattan,030300,1030300,E,MN01,Marble Hill-Inwood,3801,0
Queens,012200,4012200,E,QN54,Richmond Hill,4111,0
Queens,014400,4014400,I,QN54,Richmond Hill,4111,0
Queens,015000,4015000,I,QN54,Richmond Hill,4111,0
Brooklyn,038500,3038500,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,029900,3029900,E,BK61,Crown Heights North,4006,0
Brooklyn,037900,3037900,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,038100,3038100,E,BK61,Crown Heights North,4006,0
Brooklyn,030100,3030100,E,BK79,Ocean Hill,4007,0
Brooklyn,037100,3037100,E,BK79,Ocean Hill,4007,0
Manhattan,018900,1018900,E,MN12,Upper West Side,3806,0
Queens,012000,4012000,E,QN54,Richmond Hill,4111,0
Queens,014800,4014800,E,QN54,Richmond Hill,4111,0
Bronx,003100,2003100,E,BX39,Mott Haven-Port Morris,3710,0
Bronx,008300,2008300,E,BX33,Longwood,3710,0
Bronx,005200,2005200,E,BX55,Soundview-Bruckner,3709,0
Queens,092900,4092900,I,QN23,College Point,4103,0
Manhattan,013400,1013400,I,MN31,Lenox Hill-Roosevelt Island,3805,0
Brooklyn,013100,3013100,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,014100,3014100,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,014900,3014900,I,BK37,Park Slope-Gowanus,4005,0
Brooklyn,014500,3014500,E,BK32,Sunset Park West,4012,0
Brooklyn,014700,3014700,E,BK32,Sunset Park West,4012,0
Manhattan,009400,1009400,E,MN17,Midtown-Midtown South,3807,0
Manhattan,009200,1009200,I,MN19,Turtle Bay-East Midtown,3808,0
Manhattan,011401,1011401,I,MN40,Upper East Side-Carnegie Hill,3805,0
Manhattan,012200,1012200,I,MN40,Upper East Side-Carnegie Hill,3805,0
Queens,146300,4146300,I,QN46,Bayside-Bayside Hills,4104,0
Brooklyn,025300,3025300,E,BK75,Bedford,4003,0
Queens,146700,4146700,I,QN46,Bayside-Bayside Hills,4104,0
Brooklyn,020600,3020600,I,BK30,Dyker Heights,4013,0
Queens,100801,4100801,I,QN15,Far Rockaway-Bayswater,4114,0
Queens,002500,4002500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,0
Queens,029500,4029500,I,QN63,Woodside,4109,0
Bronx,000100,2000100,I,BX98,Rikers Island,3710,0
Manhattan,000100,1000100,I,MN99,park-cemetery-etc-Manhattan,3810,0
Brooklyn,111600,3111600,E,BK82,East New York,4008,0
Brooklyn,121000,3121000,E,BK82,East New York,4008,0
Bronx,011502,2011502,E,BX27,Hunts Point,3710,0
Bronx,012300,2012300,E,BX75,Crotona Park East,3705,0
Brooklyn,044800,3044800,E,BK46,Ocean Parkway South,4014,0
Brooklyn,045000,3045000,E,BK46,Ocean Parkway South,4014,0
Brooklyn,107000,3107000,E,BK82,East New York,4008,0
Brooklyn,107800,3107800,I,BK82,East New York,4008,0
Brooklyn,080200,3080200,E,BK60,Prospect Lefferts Gardens-Wingate,4011,0
Brooklyn,075800,3075800,I,BK43,Midwood,4015,0
Queens,115100,4115100,I,QN51,Murray Hill,4103,0
Queens,117100,4117100,I,QN51,Murray Hill,4103,0
Queens,040500,4040500,E,QN26,North Corona,4102,0
Queens,040700,4040700,E,QN26,North Corona,4102,0
Queens,040900,4040900,E,QN26,North Corona,4102,0
Manhattan,013100,1013100,I,MN17,Midtown-Midtown South,3807,0
Manhattan,013700,1013700,I,MN17,Midtown-Midtown South,3807,0
Brooklyn,062800,3062800,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Queens,071701,4071701,I,QN18,Rego Park,4108,0
Queens,071702,4071702,I,QN18,Rego Park,4108,0
Queens,025500,4025500,I,QN63,Woodside,4109,0
Queens,025700,4025700,I,QN63,Woodside,4109,0
Queens,026300,4026300,E,QN63,Woodside,4109,0
Queens,072300,4072300,I,QN17,Forest Hills,4108,0
Queens,073700,4073700,I,QN17,Forest Hills,4108,0
Queens,026500,4026500,E,QN50,Elmhurst-Maspeth,4109,0
Queens,029100,4029100,E,QN28,Jackson Heights,4102,0
Queens,029300,4029300,I,QN63,Woodside,4109,0
Queens,030902,4030902,E,QN28,Jackson Heights,4102,0
Queens,051300,4051300,E,QN30,Maspeth,4110,0
Manhattan,015700,1015700,I,MN14,Lincoln Square,3806,0
Manhattan,016500,1016500,I,MN12,Upper West Side,3806,0
Manhattan,017700,1017700,I,MN12,Upper West Side,3806,0
Manhattan,018100,1018100,I,MN12,Upper West Side,3806,0
Manhattan,018500,1018500,I,MN12,Upper West Side,3806,0
Bronx,021602,2021602,E,BX46,Parkchester,3709,0
Bronx,021002,2021002,E,BX46,Parkchester,3709,0
Bronx,021200,2021200,E,BX46,Parkchester,3709,0
Bronx,038800,2038800,E,BX44,Williamsbridge-Olinville,3702,0
Bronx,039000,2039000,E,BX44,Williamsbridge-Olinville,3702,0
Bronx,038600,2038600,E,BX03,Eastchester-Edenwald-Baychester,3702,0
Manhattan,020901,1020901,E,MN09,Morningside Heights,3802,0
Bronx,033500,2033500,I,BX22,North Riverdale-Fieldston-Riverdale,3701,0
Brooklyn,028300,3028300,E,BK35,Stuyvesant Heights,4003,0
Manhattan,006500,1006500,I,MN23,West Village,3810,0
Manhattan,017000,1017000,E,MN33,East Harlem South,3804,0
Brooklyn,037700,3037700,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,037300,3037300,E,BK79,Ocean Hill,4007,0
Brooklyn,037500,3037500,E,BK35,Stuyvesant Heights,4003,0
Queens,029400,4029400,I,QN02,Springfield Gardens North,4112,0
Bronx,022701,2022701,E,BX41,Mount Hope,3707,0
Bronx,022901,2022901,E,BX41,Mount Hope,3707,0
Manhattan,021100,1021100,E,MN09,Morningside Heights,3802,0
Queens,045800,4045800,I,QN06,Jamaica Estates-Holliswood,4106,0
Queens,046600,4046600,I,QN06,Jamaica Estates-Holliswood,4106,0
Manhattan,019701,1019701,I,MN09,Morningside Heights,3802,0
Manhattan,020701,1020701,E,MN09,Morningside Heights,3802,0
Bronx,024501,2024501,E,BX36,University Heights-Morris Heights,3707,0
Manhattan,021400,1021400,E,MN03,Central Harlem North-Polo Grounds,3803,0
Manhattan,023200,1023200,E,MN03,Central Harlem North-Polo Grounds,3803,0
Manhattan,023600,1023600,E,MN03,Central Harlem North-Polo Grounds,3803,0
Queens,068300,4068300,E,QN29,Elmhurst,4107,0
Manhattan,019800,1019800,I,MN34,East Harlem North,3804,0
Manhattan,020000,1020000,E,MN11,Central Harlem South,3803,0
Brooklyn,007500,3007500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Queens,031700,4031700,I,QN72,Steinway,4101,0
Manhattan,016100,1016100,I,MN12,Upper West Side,3806,0
Bronx,002800,2002800,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Bronx,005001,2005001,E,BX55,Soundview-Bruckner,3709,0
Manhattan,014500,1014500,I,MN14,Lincoln Square,3806,0
Manhattan,014900,1014900,I,MN14,Lincoln Square,3806,0
Queens,016900,4016900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,0
Bronx,004600,2004600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,0
Brooklyn,034300,3034300,E,BK61,Crown Heights North,4006,0
Brooklyn,011200,3011200,E,BK34,Sunset Park East,4012,0
Manhattan,008300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Brooklyn,040900,3040900,E,BK77,Bushwick North,4002,0
Brooklyn,041100,3041100,E,BK78,Bushwick South,4002,0
Manhattan,007700,1007700,I,MN23,West Village,3810,0
Manhattan,007900,1007900,I,MN23,West Village,3810,0
Bronx,031000,2031000,I,BX31,Allerton-Pelham Gardens,3704,0
Brooklyn,007100,3007100,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0
Brooklyn,012700,3012700,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0
Brooklyn,028600,3028600,E,BK27,Bath Beach,4017,0
Queens,091601,4091601,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Queens,091602,4091602,I,QN99,park-cemetery-etc-Queens,4114,0
Bronx,016000,2016000,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,0
Bronx,027402,2027402,I,BX10,Pelham Bay-Country Club-City Island,3703,0
Manhattan,001002,1001002,E,MN28,Lower East Side,3809,0
Manhattan,002201,1002201,E,MN28,Lower East Side,3809,0
Brooklyn,050803,3050803,E,BK42,Flatbush,4015,0
Brooklyn,050804,3050804,E,BK42,Flatbush,4015,0
Brooklyn,039400,3039400,E,BK25,Homecrest,4016,0
Brooklyn,041402,3041402,I,BK25,Homecrest,4016,0
Brooklyn,041600,3041600,E,BK25,Homecrest,4016,0
Brooklyn,093400,3093400,I,BK96,Rugby-Remsen Village,4010,0
Brooklyn,093600,3093600,I,BK96,Rugby-Remsen Village,4010,0
Brooklyn,094600,3094600,I,BK96,Rugby-Remsen Village,4010,0
Queens,047800,4047800,I,QN06,Jamaica Estates-Holliswood,4106,0
Queens,048200,4048200,I,QN07,Hollis,4112,0
Brooklyn,028502,3028502,E,BK35,Stuyvesant Heights,4003,0
Brooklyn,001300,3001300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0
Queens,006100,4006100,I,QN70,Astoria,4101,0
Queens,006300,4006300,E,QN70,Astoria,4101,0
Queens,138501,4138501,I,QN42,Oakland Gardens,4104,0
Manhattan,016400,1016400,E,MN33,East Harlem South,3804,0
Manhattan,024301,1024301,E,MN36,Washington Heights South,3801,0
Brooklyn,069601,3069601,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Brooklyn,072000,3072000,I,BK58,Flatlands,4009,0
Brooklyn,072200,3072200,I,BK58,Flatlands,4009,0
Brooklyn,095000,3095000,I,BK50,Canarsie,4009,0
Manhattan,009300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,0
Manhattan,022700,1022700,E,MN04,Hamilton Heights,3802,0
Manhattan,025900,1025900,E,MN03,Central Harlem North-Polo Grounds,3803,0
Queens,033000,4033000,I,QN02,Springfield Gardens North,4112,0
Queens,083800,4083800,I,QN55,South Ozone Park,4113,0
Manhattan,017401,1017401,E,MN33,East Harlem South,3804,0
Manhattan,017402,1017402,E,MN33,East Harlem South,3804,0
Manhattan,018600,1018600,E,MN11,Central Harlem South,3803,0
Bronx,038500,2038500,E,BX01,Claremont-Bathgate,3705,0
Bronx,023702,2023702,E,BX05,Bedford Park-Fordham North,3706,0
Bronx,025300,2025300,E,BX30,Kingsbridge Heights,3706,0
Bronx,042901,2042901,E,BX43,Norwood,3706,0
Manhattan,021500,1021500,E,MN03,Central Harlem North-Polo Grounds,3803,0
Manhattan,021703,1021703,I,MN06,Manhattanville,3802,0
Manhattan,008000,1008000,I,MN20,Murray Hill-Kips Bay,3808,0
Queens,046400,4046400,I,QN06,Jamaica Estates-Holliswood,4106,0
Queens,127700,4127700,I,QN06,Jamaica Estates-Holliswood,4106,0
Brooklyn,024300,3024300,E,BK75,Bedford,4003,0
Queens,008500,4008500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,0
Queens,004300,4004300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,0
Brooklyn,025100,3025100,E,BK75,Bedford,4003,0
Brooklyn,026500,3026500,E,BK75,Bedford,4003,0
Bronx,037300,2037300,E,BX17,East Tremont,3705,0
Bronx,039100,2039100,E,BX06,Belmont,3705,0
Brooklyn,005100,3005100,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,0
Queens,109300,4109300,I,QN46,Bayside-Bayside Hills,4104,0
Queens,109700,4109700,I,QN46,Bayside-Bayside Hills,4104,0
Manhattan,006900,1006900,I,MN23,West Village,3810,0
Manhattan,007500,1007500,I,MN23,West Village,3810,0
Manhattan,008800,1008800,I,MN19,Turtle Bay-East Midtown,3808,0
Manhattan,009000,1009000,I,MN19,Turtle Bay-East Midtown,3808,0
Queens,068200,4068200,I,QN66,Laurelton,4105,0
Manhattan,003100,1003100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Manhattan,001501,1001501,I,MN25,Battery Park City-Lower Manhattan,3810,0
Manhattan,002900,1002900,E,MN27,Chinatown,3809,0
Staten Island,001800,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,0
