FID,FID_1,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,Count_,Sum_Id,IsDestination?,FlatbushDest,ChinaDest,JamicaDest,OriginChina,DONOTUSE,OriginFlat,DoNotUse,OriginJamica
1596,1596,244,3,Brooklyn,024400,3024400,E,BK88,Borough Park,4014,6280.447046,1670948.349,0,0,0,0,0,0,0,0,0,0,0
1597,1597,468,3,Brooklyn,046800,3046800,E,BK88,Borough Park,4014,8979.001061,3193544.086,0,0,0,0,0,0,0,0,0,0,0
1598,1598,539,4,Queens,053900,4053900,I,QN20,Ridgewood,4110,11184.80726,6525759.689,0,0,0,0,0,0,0,0,0,0,0
1599,1599,172,1,Manhattan,017200,1017200,E,MN33,East Harlem South,3804,5797.303558,1912201.204,0,0,0,0,0,0,0,0,0,0,0
1600,1600,180,1,Manhattan,018000,1018000,E,MN34,East Harlem North,3804,6055.953593,2288094.659,0,0,0,0,0,0,0,0,0,0,0
1601,1601,275,3,Brooklyn,027500,3027500,I,BK35,Stuyvesant Heights,4003,5390.787752,1743574.563,0,0,0,0,0,0,0,0,0,0,0
1602,1602,277,3,Brooklyn,027700,3027700,E,BK35,Stuyvesant Heights,4003,5391.765764,1745688.276,0,0,0,0,0,0,0,0,0,0,0
1603,1603,129.01,3,Brooklyn,012901,3012901,I,BK37,Park Slope-Gowanus,4005,5410.692642,1479914.457,1,0,1,1,0,0,0,0,0,0,0
1604,1604,129.02,3,Brooklyn,012902,3012902,I,BK37,Park Slope-Gowanus,4005,5163.445239,1372594.009,1,0,1,1,0,0,0,0,0,0,0
1605,1605,453,3,Brooklyn,045300,3045300,E,BK77,Bushwick North,4002,8850.179312,3439556.284,0,0,0,0,0,0,0,0,0,0,0
1606,1606,485,3,Brooklyn,048500,3048500,E,BK78,Bushwick South,4002,11637.64391,6253344.163,0,0,0,0,0,0,0,0,0,0,0
1607,1607,216,1,Manhattan,021600,1021600,E,MN11,Central Harlem South,3803,5689.080827,1864443.384,0,0,0,0,0,0,0,0,0,0,0
1608,1608,187.02,5,Staten Island,018702,5018702,I,SI05,New Springville-Bloomfield-Travis,3902,12962.84934,10791663.91,0,0,0,0,0,0,0,0,0,0,0
1609,1609,189.02,5,Staten Island,018902,5018902,I,SI05,New Springville-Bloomfield-Travis,3902,13920.70583,8558393.989,0,0,0,0,0,0,0,0,0,0,0
1610,1610,199,1,Manhattan,019900,1019900,I,MN09,Morningside Heights,3802,6655.477475,2406492.135,0,0,0,0,0,0,0,0,0,0,0
1611,1611,331,4,Queens,033100,4033100,I,QN98,Airport,4102,42491.68285,31527285.63,0,0,0,0,0,0,0,0,0,0,0
1612,1612,907,4,Queens,090700,4090700,E,QN23,College Point,4103,25403.64989,22087785.57,0,0,0,0,0,0,0,0,0,0,0
1613,1613,244.02,5,Staten Island,024402,5024402,I,SI11,Charleston-Richmond Valley-Tottenville,3901,22514.74284,19268062.73,0,0,0,0,0,0,0,0,0,0,0
1614,1614,9901,5,Staten Island,990100,5990100,I,SI99,park-cemetery-etc-Staten Island,3901,4743.128085,635701.9565,0,0,0,0,0,0,0,0,0,0,0
1615,1615,308,3,Brooklyn,030800,3030800,E,BK26,Gravesend,4018,12485.09278,7193619.624,0,0,0,0,0,0,0,0,0,0,0
1616,1616,382,3,Brooklyn,038200,3038200,E,BK26,Gravesend,4018,6175.104328,2526924.195,0,0,0,0,0,0,0,0,0,0,0
1617,1617,74,2,Bronx,007400,2007400,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6409.129254,2012633.677,0,0,0,0,0,0,0,0,0,0,0
1618,1618,86,2,Bronx,008600,2008600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6419.322025,2019879.658,0,0,0,0,0,0,0,0,0,0,0
1619,1619,1188,3,Brooklyn,118800,3118800,E,BK83,Cypress Hills-City Line,4008,6037.648172,1877145.284,0,0,0,0,0,0,0,0,0,0,0
1620,1620,747,4,Queens,074700,4074700,I,QN17,Forest Hills,4108,9967.96238,3179939.957,0,0,0,0,0,0,0,0,0,0,0
1621,1621,425,3,Brooklyn,042500,3042500,E,BK78,Bushwick South,4002,5251.943124,1806434.381,0,0,0,0,0,0,0,0,0,0,0
1622,1622,462.01,2,Bronx,046201,2046201,I,BX13,Co-op City,3703,22026.43036,23507456.88,0,0,0,0,0,0,0,0,0,0,0
1623,1623,462.02,2,Bronx,046202,2046202,E,BX13,Co-op City,3703,23150.19728,10304365.88,0,0,0,0,0,0,0,0,0,0,0
1624,1624,221.01,2,Bronx,022101,2022101,E,BX63,West Concourse,3708,3869.863272,732245.1217,0,0,0,0,0,0,0,0,0,0,0
1625,1625,383.01,2,Bronx,038301,2038301,E,BX40,Fordham South,3707,4142.37025,1030540.493,0,0,0,0,0,0,0,0,0,0,0
1626,1626,383.02,2,Bronx,038302,2038302,E,BX40,Fordham South,3707,8039.323711,1565110.494,0,0,0,0,0,0,0,0,0,0,0
1627,1627,1551.01,4,Queens,155101,4155101,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,10130.32169,5175923.568,0,0,0,0,0,0,0,0,0,0,0
1628,1628,1551.02,4,Queens,155102,4155102,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,23459.59677,15548071.95,0,0,0,0,0,0,0,0,0,0,0
1629,1629,147.02,2,Bronx,014702,2014702,E,BX01,Claremont-Bathgate,3705,5155.750987,1247172.497,0,0,0,0,0,0,0,0,0,0,0
1630,1630,169,2,Bronx,016900,2016900,E,BX01,Claremont-Bathgate,3705,5261.391573,1000160.565,0,0,0,0,0,0,0,0,0,0,0
1631,1631,348,2,Bronx,034800,2034800,E,BX31,Allerton-Pelham Gardens,3704,9984.823689,4713702.637,0,0,0,0,0,0,0,0,0,0,0
1632,1632,350,2,Bronx,035000,2035000,I,BX31,Allerton-Pelham Gardens,3704,6357.086987,2066395.697,0,0,0,0,0,0,0,0,0,0,0
1633,1633,295,2,Bronx,029500,2029500,I,BX29,Spuyten Duyvil-Kingsbridge,3701,9052.777412,2551495.398,0,0,0,0,0,0,0,0,0,0,0
1634,1634,775,4,Queens,077500,4077500,I,QN60,Kew Gardens,4111,7312.451283,2467850.932,0,0,0,0,0,0,0,0,0,0,0
1635,1635,98,4,Queens,009800,4009800,E,QN55,South Ozone Park,4113,6831.555297,1460890.471,0,0,0,0,0,0,0,0,0,0,0
1636,1636,110,4,Queens,011000,4011000,E,QN54,Richmond Hill,4111,6467.648608,1776467.743,0,0,0,0,0,0,0,0,0,0,0
1637,1637,884,4,Queens,088400,4088400,I,QN57,Lindenwood-Howard Beach,4113,38958.88556,16338877.28,0,0,0,0,0,0,0,0,0,0,0
1638,1638,703,4,Queens,070300,4070300,I,QN18,Rego Park,4108,9259.149308,2596104.527,0,0,0,0,0,0,0,0,0,0,0
1639,1639,707,4,Queens,070700,4070700,I,QN17,Forest Hills,4108,6626.198037,2389558.766,0,0,0,0,0,0,0,0,0,0,0
1640,1640,709,4,Queens,070900,4070900,I,QN17,Forest Hills,4108,7479.466868,2364591.22,0,0,0,0,0,0,0,0,0,0,0
1641,1641,489,3,Brooklyn,048900,3048900,E,BK78,Bushwick South,4002,4061.310779,985798.4407,0,0,0,0,0,0,0,0,0,0,0
1642,1642,493,3,Brooklyn,049300,3049300,E,BK78,Bushwick South,4002,7120.607958,2454524.811,0,0,0,0,0,0,0,0,0,0,0
1643,1643,493.02,4,Queens,049302,4049302,E,QN30,Maspeth,4110,8835.582218,2966532.183,1,0,1,0,1,0,1,0,0,0,0
1644,1644,803.02,4,Queens,080302,4080302,I,QN62,Queensboro Hill,4103,14645.17681,4633432.559,0,0,0,0,0,0,0,0,0,0,0
1645,1645,82,1,Manhattan,008200,1008200,I,MN20,Murray Hill-Kips Bay,3808,5681.260798,1856719.406,0,0,0,0,0,0,0,0,0,0,0
1646,1646,223,5,Staten Island,022300,5022300,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,24371.6971,7143297.87,0,0,0,0,0,0,0,0,0,0,0
1647,1647,96,2,Bronx,009600,2009600,E,BX59,Westchester-Unionport,3709,13844.91421,7359513.941,0,0,0,0,0,0,0,0,0,0,0
1648,1648,201,2,Bronx,020100,2020100,E,BX26,Highbridge,3708,7253.984542,2967244.99,0,0,0,0,0,0,0,0,0,0,0
1649,1649,219,4,Queens,021900,4021900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,22485.05561,13748707.03,0,0,0,0,0,0,0,0,0,0,0
1650,1650,78,2,Bronx,007800,2007800,E,BX59,Westchester-Unionport,3709,8785.494628,3326684.157,0,0,0,0,0,0,0,0,0,0,0
1651,1651,92,2,Bronx,009200,2009200,E,BX59,Westchester-Unionport,3709,9143.903299,3278193.626,0,0,0,0,0,0,0,0,0,0,0
1652,1652,63,2,Bronx,006300,2006300,E,BX63,West Concourse,3708,20115.61711,11410337.5,0,0,0,0,0,0,0,0,0,0,0
1653,1653,86.03,1,Manhattan,008603,1008603,I,MN19,Turtle Bay-East Midtown,3808,4802.720767,1253784.291,0,0,0,0,0,0,0,0,0,0,0
1654,1654,238.01,1,Manhattan,023801,1023801,I,MN31,Lenox Hill-Roosevelt Island,3805,14505.24412,3606885.283,0,0,0,0,0,0,0,0,0,0,0
1655,1655,798.01,3,Brooklyn,079801,3079801,E,BK60,Prospect Lefferts Gardens-Wingate,4011,4764.35305,1397208.655,0,0,0,0,0,0,0,0.003265338,1,0,0
1656,1656,798.02,3,Brooklyn,079802,3079802,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5259.379152,1145198.788,0,0,0,0,0,0,0,0.003265338,1,0,0
1657,1657,53,3,Brooklyn,005300,3005300,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,55166.98758,17692164.81,0,0,0,0,0,0,0,0,0,0,0
1658,1658,85,3,Brooklyn,008500,3008500,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7950.93181,2624913.77,0,0,0,0,0,0,0,0,0,0,0
1659,1659,193,1,Manhattan,019300,1019300,E,MN09,Morningside Heights,3802,5716.178529,1892231.879,0,0,0,0,0,0,0,0,0,0,0
1660,1660,195,1,Manhattan,019500,1019500,I,MN09,Morningside Heights,3802,6579.145712,2338239.659,0,0,0,0,0,0,0,0,0,0,0
1661,1661,56.01,3,Brooklyn,005601,3005601,I,BK31,Bay Ridge,4013,6884.636328,1818781.266,0,0,0,0,0,0,0,0,0,0,0
1662,1662,56.02,3,Brooklyn,005602,3005602,I,BK31,Bay Ridge,4013,5792.647399,1456999.84,0,0,0,0,0,0,0,0,0,0,0
1663,1663,132,2,Bronx,013200,2013200,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,18607.92628,6526040.789,0,0,0,0,0,0,0,0,0,0,0
1664,1664,355,3,Brooklyn,035500,3035500,E,BK63,Crown Heights South,4011,5844.441937,1485518.509,1,0,1,1,0,0,0,0.003265338,1,0,0
1665,1665,880,3,Brooklyn,088000,3088000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,7746.804968,1963161.808,1,0,1,1,0,0,0,0.003265338,1,0,0
1666,1666,231,2,Bronx,023100,2023100,E,BX41,Mount Hope,3707,4643.205246,1288622.894,0,0,0,0,0,0,0,0,0,0,0
1667,1667,395,2,Bronx,039500,2039500,E,BX01,Claremont-Bathgate,3705,11673.50832,4446408.658,0,0,0,0,0,0,0,0,0,0,0
1668,1668,421,2,Bronx,042100,2042100,E,BX43,Norwood,3706,8763.675969,2669986.4,0,0,0,0,0,0,0,0,0,0,0
1669,1669,419,2,Bronx,041900,2041900,E,BX43,Norwood,3706,8588.723404,3505470.568,0,0,0,0,0,0,0,0,0,0,0
1670,1670,425,2,Bronx,042500,2042500,E,BX43,Norwood,3706,8348.977186,3154915.27,0,0,0,0,0,0,0,0,0,0,0
1671,1671,299,1,Manhattan,029900,1029900,E,MN01,Marble Hill-Inwood,3801,21401.71819,6687564.176,0,0,0,0,0,0,0,0,0,0,0
1672,1672,991,4,Queens,099100,4099100,I,QN49,Whitestone,4103,17092.03651,11557974.99,0,0,0,0,0,0,0,0,0,0,0
1673,1673,1333,4,Queens,133300,4133300,I,QN41,Fresh Meadows-Utopia,4106,12760.10935,7439227.13,0,0,0,0,0,0,0,0,0,0,0
1674,1674,1347,4,Queens,134700,4134700,I,QN41,Fresh Meadows-Utopia,4106,14067.29764,11560676.47,0,0,0,0,0,0,0,0,0,0,0
1675,1675,1367,4,Queens,136700,4136700,I,QN42,Oakland Gardens,4104,11746.99232,8262819.813,0,0,0,0,0,0,0,0,0,0,0
1676,1676,404,4,Queens,040400,4040400,I,QN08,St. Albans,4112,9602.570928,5092779.138,0,0,0,0,0,0,0,0,0,0.004368058,1
1677,1677,616.01,4,Queens,061601,4061601,I,QN66,Laurelton,4105,8807.277128,4099344.352,0,0,0,0,0,0,0,0,0,0,0
1678,1678,620,4,Queens,062000,4062000,I,QN66,Laurelton,4105,6540.97947,2387805.546,0,0,0,0,0,0,0,0,0,0,0
1679,1679,376,4,Queens,037600,4037600,I,QN08,St. Albans,4112,16756.18285,8230896.921,0,0,0,0,0,0,0,0,0,0,0
1680,1680,391,3,Brooklyn,039100,3039100,E,BK78,Bushwick South,4002,6244.550923,1788447.77,0,0,0,0,0,0,0,0,0,0,0
1681,1681,423,3,Brooklyn,042300,3042300,E,BK78,Bushwick South,4002,5572.235017,1961468.2,0,0,0,0,0,0,0,0,0,0,0
1682,1682,19,4,Queens,001900,4001900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,15363.10163,9381831.17,0,0,0,0,0,0,0,0,0,0,0
1683,1683,171,4,Queens,017100,4017100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,23186.48679,13382067.29,0,0,0,0,0,0,0,0,0,0,0
1684,1684,83,4,Queens,008300,4008300,E,QN71,Old Astoria,4101,7048.15739,2059577.564,0,0,0,0,0,0,0,0,0,0,0
1685,1685,81,4,Queens,008100,4008100,E,QN71,Old Astoria,4101,5723.34767,1212136.879,0,0,0,0,0,0,0,0,0,0,0
1686,1686,87,4,Queens,008700,4008700,E,QN71,Old Astoria,4101,7272.914218,2724649.186,0,0,0,0,0,0,0,0,0,0,0
1687,1687,20,1,Manhattan,002000,1002000,E,MN28,Lower East Side,3809,4690.070659,1368554.395,0,0,0,0,0,0,0,0,0,0,0
1688,1688,24,1,Manhattan,002400,1002400,E,MN28,Lower East Side,3809,8143.066558,1860513.388,0,0,0,0,0,0,0,0,0,0,0
1689,1689,624,4,Queens,062400,4062400,I,QN99,park-cemetery-etc-Queens,4105,11769.10169,5374590.64,0,0,0,0,0,0,0,0,0,0,0
1690,1690,626,4,Queens,062600,4062600,I,QN66,Laurelton,4105,9226.581694,4664112.657,0,0,0,0,0,0,0,0,0,0.004368058,1
1691,1691,214,4,Queens,021400,4021400,E,QN35,Briarwood-Jamaica Hills,4106,8483.171196,4031658.217,1,0,1,0,0,1,0,0,0,0,0
1692,1692,601,4,Queens,060100,4060100,I,QN30,Maspeth,4110,6318.391479,1661594.132,0,0,0,0,0,0,0,0,0,0,0
1693,1693,603,4,Queens,060300,4060300,I,QN21,Middle Village,4110,6684.563945,1952653.178,0,0,0,0,0,0,0,0,0,0,0
1694,1694,27,1,Manhattan,002700,1002700,I,MN27,Chinatown,3809,3687.3379,638017.1013,1,0,1,0,1,0,1,0,0,0,0
1695,1695,167,1,Manhattan,016700,1016700,I,MN12,Upper West Side,3806,7990.754529,2195089.28,0,0,0,0,0,0,0,0,0,0,0
1696,1696,159,1,Manhattan,015900,1015900,I,MN14,Lincoln Square,3806,6435.609916,1867947.73,0,0,0,0,0,0,0,0,0,0,0
1697,1697,163,1,Manhattan,016300,1016300,I,MN12,Upper West Side,3806,9751.044067,2861319.982,0,0,0,0,0,0,0,0,0,0,0
1698,1698,288,4,Queens,028800,4028800,I,QN76,Baisley Park,4112,12947.86023,8797331.255,0,0,0,0,0,0,0,0,0,0,0
1699,1699,493.01,4,Queens,049301,4049301,I,QN30,Maspeth,4110,6327.553944,1764042.768,1,0,1,0,1,0,1,0,0,0,0
1700,1700,497,4,Queens,049700,4049700,I,QN30,Maspeth,4110,6138.603436,2127232.703,1,0,1,0,1,0,1,0,0,0,0
1701,1701,124,1,Manhattan,012400,1012400,I,MN31,Lenox Hill-Roosevelt Island,3805,5752.909292,1847564.265,0,0,0,0,0,0,0,0,0,0,0
1702,1702,132,1,Manhattan,013200,1013200,I,MN31,Lenox Hill-Roosevelt Island,3805,5904.30063,2148206.135,0,0,0,0,0,0,0,0,0,0,0
1703,1703,19,2,Bronx,001900,2001900,E,BX39,Mott Haven-Port Morris,3710,29989.845,17964480.96,0,0,0,0,0,0,0,0,0,0,0
1704,1704,23,2,Bronx,002300,2002300,E,BX39,Mott Haven-Port Morris,3710,4717.342123,1126747.392,0,0,0,0,0,0,0,0,0,0,0
1705,1705,207,5,Staten Island,020700,5020700,E,SI28,Port Richmond,3903,21681.66997,9982026.833,0,0,0,0,0,0,0,0,0,0,0
1706,1706,213,5,Staten Island,021300,5021300,E,SI28,Port Richmond,3903,14576.69954,8430209.442,0,0,0,0,0,0,0,0,0,0,0
1707,1707,280,3,Brooklyn,028000,3028000,I,BK27,Bath Beach,4017,6067.523133,1494252.285,0,0,0,0,0,0,0,0,0,0,0
1708,1708,282,3,Brooklyn,028200,3028200,E,BK27,Bath Beach,4017,6296.177266,1826159.074,0,0,0,0,0,0,0,0,0,0,0
1709,1709,142.01,4,Queens,014201,4014201,E,QN54,Richmond Hill,4111,6319.31928,2270918.842,0,0,0,0,0,0,0,0,0,0,0
1710,1710,142.02,4,Queens,014202,4014202,E,QN54,Richmond Hill,4111,12363.49491,6633244.603,0,0,0,0,0,0,0,0,0,0,0
1711,1711,452,4,Queens,045200,4045200,I,QN35,Briarwood-Jamaica Hills,4106,7233.103669,2217107.877,0,0,0,0,0,0,0,0,0,0,0
1712,1712,454,4,Queens,045400,4045400,E,QN35,Briarwood-Jamaica Hills,4106,8476.761607,2517110.832,0,0,0,0,0,0,0,0,0,0,0
1713,1713,665.01,4,Queens,066501,4066501,I,QN21,Middle Village,4110,11677.38094,3506275.543,0,0,0,0,0,0,0,0,0,0,0
1714,1714,669,4,Queens,066900,4066900,I,QN21,Middle Village,4110,6021.77138,1723437.325,0,0,0,0,0,0,0,0,0,0,0
1715,1715,307,3,Brooklyn,030700,3030700,E,BK61,Crown Heights North,4006,7103.16596,2805795.302,1,0,1,1,0,0,0,0,0,0,0
1716,1716,347,3,Brooklyn,034700,3034700,E,BK61,Crown Heights North,4006,5032.967041,1505056.739,1,0,1,1,0,0,0,0.003265338,1,0,0
1717,1717,857,4,Queens,085700,4085700,E,QN22,Flushing,4103,5338.436241,1425026.432,1,0,1,0,1,0,1,0,0,0,0
1718,1718,199,4,Queens,019900,4019900,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,21081.12945,17016560.01,0,0,0,0,0,0,0,0,0,0,0
1719,1719,151,4,Queens,015100,4015100,I,QN70,Astoria,4101,4809.673845,1435760.884,0,0,0,0,0,0,0,0,0,0,0
1720,1720,163,4,Queens,016300,4016300,E,QN70,Astoria,4101,7722.708494,2348739.498,0,0,0,0,0,0,0,0,0,0,0
1721,1721,1291.03,4,Queens,129103,4129103,I,QN42,Oakland Gardens,4104,10064.94166,4939099.36,0,0,0,0,0,0,0,0,0,0,0
1722,1722,118,1,Manhattan,011800,1011800,I,MN31,Lenox Hill-Roosevelt Island,3805,5524.542308,1903276.097,0,0,0,0,0,0,0,0,0,0,0
1723,1723,126,1,Manhattan,012600,1012600,I,MN31,Lenox Hill-Roosevelt Island,3805,5627.420203,1976487.481,0,0,0,0,0,0,0,0,0,0,0
1724,1724,1479,4,Queens,147900,4147900,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,15085.98504,9172314.951,0,0,0,0,0,0,0,0,0,0,0
1725,1725,1507.02,4,Queens,150702,4150702,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,13263.54346,9156892.982,0,0,0,0,0,0,0,0,0,0,0
1726,1726,255,1,Manhattan,025500,1025500,E,MN36,Washington Heights South,3801,10770.81593,4756105.993,0,0,0,0,0,0,0,0,0,0,0
1727,1727,265,1,Manhattan,026500,1026500,E,MN36,Washington Heights South,3801,6148.612017,2067002.724,0,0,0,0,0,0,0,0,0,0,0
1728,1728,1529.01,4,Queens,152901,4152901,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,16343.93455,15022208.47,0,0,0,0,0,0,0,0,0,0,0
1729,1729,156.02,5,Staten Island,015602,5015602,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,13472.35005,9487737.85,0,0,0,0,0,0,0,0,0,0,0
1730,1730,170.11,5,Staten Island,017011,5017011,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,11440.7265,7741847.775,0,0,0,0,0,0,0,0,0,0,0
1731,1731,146.04,5,Staten Island,014604,5014604,I,SI54,Great Kills,3901,14879.46624,12147647.76,0,0,0,0,0,0,0,0,0,0,0
1732,1732,156.01,5,Staten Island,015601,5015601,I,SI54,Great Kills,3901,15808.38633,15400571.59,0,0,0,0,0,0,0,0,0,0,0
1733,1733,343,2,Bronx,034300,2034300,I,BX22,North Riverdale-Fieldston-Riverdale,3701,5043.397491,1318002.791,0,0,0,0,0,0,0,0,0,0,0
1734,1734,397,2,Bronx,039700,2039700,E,BX06,Belmont,3705,10993.03276,5542454.363,0,0,0,0,0,0,0,0,0,0,0
1735,1735,399.01,2,Bronx,039901,2039901,E,BX05,Bedford Park-Fordham North,3706,5352.336362,1637824.639,0,0,0,0,0,0,0,0,0,0,0
1736,1736,334,2,Bronx,033400,2033400,E,BX99,park-cemetery-etc-Bronx,3705,32569.11534,33679548.02,0,0,0,0,0,0,0,0,0,0,0
1737,1737,336,2,Bronx,033600,2033600,E,BX07,Bronxdale,3704,6220.860408,1985172.089,0,0,0,0,0,0,0,0,0,0,0
1738,1738,123.01,4,Queens,012301,4012301,I,QN72,Steinway,4101,12016.33718,6366924.709,0,0,0,0,0,0,0,0,0,0,0
1739,1739,135,4,Queens,013500,4013500,I,QN72,Steinway,4101,5739.010538,1461831.562,0,0,0,0,0,0,0,0,0,0,0
1740,1740,427,4,Queens,042700,4042700,E,QN25,Corona,4107,6817.942826,1838967.679,0,0,0,0,0,0,0,0,0,0,0
1741,1741,997.03,4,Queens,099703,4099703,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,14221.4868,6478257.755,0,0,0,0,0,0,0,0,0,0,0
1742,1742,997.04,4,Queens,099704,4099704,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,12441.8439,7174616.045,0,0,0,0,0,0,0,0,0,0,0
1743,1743,366,4,Queens,036600,4036600,I,QN08,St. Albans,4112,11239.96966,3983781.672,0,0,0,0,0,0,0,0,0,0.004368058,1
1744,1744,76,1,Manhattan,007600,1007600,I,MN17,Midtown-Midtown South,3807,5717.633212,1873514.926,0,0,0,0,0,0,0,0,0,0,0
1745,1745,90,2,Bronx,009000,2009000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,28354.55743,11115829.34,0,0,0,0,0,0,0,0,0,0,0
1746,1746,194,2,Bronx,019400,2019400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,15570.65032,8717967.295,0,0,0,0,0,0,0,0,0,0,0
1747,1747,456,2,Bronx,045600,2045600,I,BX03,Eastchester-Edenwald-Baychester,3702,28723.02911,9265823.935,0,0,0,0,0,0,0,0,0,0,0
1748,1748,504,2,Bronx,050400,2050400,I,BX99,park-cemetery-etc-Bronx,3703,86797.84385,78955370.49,0,0,0,0,0,0,0,0,0,0,0
1749,1749,1072.01,4,Queens,107201,4107201,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,30272.6424,14756841.4,0,0,0,0,0,0,0,0,0,0,0
1750,1750,1072.02,4,Queens,107202,4107202,I,QN99,park-cemetery-etc-Queens,4114,186126.7422,74387771.96,0,0,0,0,0,0,0,0,0,0,0
1751,1751,1227.01,4,Queens,122701,4122701,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,12476.63749,7529200.504,0,0,0,0,0,0,0,0,0,0,0
1752,1752,1227.02,4,Queens,122702,4122702,E,QN38,Pomonok-Flushing Heights-Hillcrest,4106,11883.78431,4801785.895,0,0,0,0,0,0,0,0,0,0,0
1753,1753,170.10,5,Staten Island,017010,5017010,I,SI48,Arden Heights,3901,14974.63455,11956615.71,0,0,0,0,0,0,0,0,0,0,0
1754,1754,1032.02,4,Queens,103202,4103202,E,QN15,Far Rockaway-Bayswater,4114,11703.30889,7675665.462,0,0,0,0,0,0,0,0,0,0,0
1755,1755,260,4,Queens,026000,4026000,E,QN01,South Jamaica,4112,7810.545096,1920918.661,0,0,0,0,0,0,0,0,0,0.004368058,1
1756,1756,262,4,Queens,026200,4026200,E,QN01,South Jamaica,4112,6196.437494,1540114.876,0,0,0,0,0,0,0,0,0,0.004368058,1
1757,1757,187,4,Queens,018700,4018700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7709.658657,2565345.215,0,0,0,0,0,0,0,0,0,0,0
1758,1758,386,3,Brooklyn,038600,3038600,E,BK26,Gravesend,4018,7289.706911,2704025.389,0,0,0,0,0,0,0,0,0,0,0
1759,1759,398,3,Brooklyn,039800,3039800,E,BK26,Gravesend,4018,7062.936825,2184133.661,0,0,0,0,0,0,0,0,0,0,0
1760,1760,23,3,Brooklyn,002300,3002300,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,6287.882008,1961451.52,0,0,0,0,0,0,0,0,0,0,0
1761,1761,5,1,Manhattan,000500,1000500,I,MN99,park-cemetery-etc-Manhattan,3810,32407.89928,9081808.051,0,0,0,0,0,0,0,0,0,0,0
1762,1762,47,3,Brooklyn,004700,3004700,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,9883.61389,2902478.114,0,0,0,0,0,0,0,0,0,0,0
1763,1763,59,5,Staten Island,005900,5005900,I,SI35,New Brighton-Silver Lake,3903,18391.76619,14938623.6,0,0,0,0,0,0,0,0,0,0,0
1764,1764,155,2,Bronx,015500,2015500,E,BX75,Crotona Park East,3705,5829.265678,1229990.216,0,0,0,0,0,0,0,0,0,0,0
1765,1765,161,2,Bronx,016100,2016100,E,BX75,Crotona Park East,3705,6437.858977,2573147.016,0,0,0,0,0,0,0,0,0,0,0
1766,1766,20,2,Bronx,002000,2002000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,8332.250521,4270706.706,0,0,0,0,0,0,0,0,0,0,0
1767,1767,24,2,Bronx,002400,2002400,I,BX99,park-cemetery-etc-Bronx,3709,17969.48848,7679184.415,0,0,0,0,0,0,0,0,0,0,0
1768,1768,837,4,Queens,083700,4083700,E,QN62,Queensboro Hill,4103,13930.0265,8454832.066,0,0,0,0,0,0,0,0,0,0,0
1769,1769,797.01,4,Queens,079701,4079701,I,QN22,Flushing,4103,5015.5436,1199494.558,1,0,1,0,1,0,1,0,0,0,0
1770,1770,845,4,Queens,084500,4084500,E,QN22,Flushing,4103,6853.364399,2034223.626,0,0,0,0,0,0,0,0,0,0,0
1771,1771,859,4,Queens,085900,4085900,E,QN22,Flushing,4103,6082.7394,1570940.916,1,0,1,0,1,0,1,0,0,0,0
1772,1772,50,1,Manhattan,005000,1005000,I,MN21,Gramercy,3808,5473.388022,1794115.297,0,0,0,0,0,0,0,0,0,0,0
1773,1773,52,1,Manhattan,005200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5790.388001,1815428.848,0,0,0,0,0,0,0,0,0,0,0
