CB2010,BoroCode,BoroName,CT2010,BCTCB2010,DollarVanLine,Origin?,Destination?,Both,Origin,Destinations
1003,3,Brooklyn,112800,31128001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,113200,31132001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,113400,31134001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,114201,31142011003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,114400,31144001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,114600,31146001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,115000,31150001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,115200,31152001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,115800,31158001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,116000,31160001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,116200,31162001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,116400,31164001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,116600,31166001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,116800,31168001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,117201,31172011003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,117202,31172021003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,117400,31174001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,117601,31176011003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,117800,31178001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,118400,31184001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,118600,31186001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,118800,31188001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,119000,31190001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,119200,31192001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,119400,31194001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,119600,31196001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,120000,31200001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,120200,31202001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,120800,31208001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,122000,31220001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,123700,31237001003,#N/A,0,0,0,#N/A,#N/A
1003,3,Brooklyn,150200,31502001003,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,000200,30002001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,000700,30007001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,001300,30013001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,001500,30015001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,002000,30020001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,002200,30022001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,003000,30030001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,003400,30034001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,003600,30036001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,003800,30038001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,004400,30044001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,004600,30046001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,005000,30050001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,005100,30051001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,005201,30052011004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,005602,30056021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,005900,30059001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,007000,30070001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,007700,30077001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,010100,30101001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,011000,30110001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,011200,30112001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,011400,30114001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,012600,30126001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,012801,30128011004,CH: Queens to Brooklyn,1,1,1,0.5,0.5
1004,3,Brooklyn,012902,30129021004,#N/A,0,1,0,#N/A,0.5
1004,3,Brooklyn,013400,30134001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,013600,30136001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,014200,30142001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,016200,30162001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,016600,30166001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,016800,30168001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,017200,30172001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,017800,30178001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,018700,30187001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,018800,30188001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,019000,30190001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,019100,30191001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,020300,30203001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,021200,30212001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,021300,30213001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,021400,30214001004,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1004,3,Brooklyn,021800,30218001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,024100,30241001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,024200,30242001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,024800,30248001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,025000,30250001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,025600,30256001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,026200,30262001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,026300,30263001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,027100,30271001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,027800,30278001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,028700,30287001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,029200,30292001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,029800,30298001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,030400,30304001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,030500,30305001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,030600,30306001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,030800,30308001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,034000,30340001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,034800,30348001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,036300,30363001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,036400,30364001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,036502,30365021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,037000,30370001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,037300,30373001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,037402,30374021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,038600,30386001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,038900,30389001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,039000,30390001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,039300,30393001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,039800,30398001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,040000,30400001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,040300,30403001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,041600,30416001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,041800,30418001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,042300,30423001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,043100,30431001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,043300,30433001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,043900,30439001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,044100,30441001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,044400,30444001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,044700,30447001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,045000,30450001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,045300,30453001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,046202,30462021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,046400,30464001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,046800,30468001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,047000,30470001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,047400,30474001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,047600,30476001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,047700,30477001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,048400,30484001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,049000,30490001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,049100,30491001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,049600,30496001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,049700,30497001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,049800,30498001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,049900,30499001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,050100,30501001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,050700,30507001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,050900,30509001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,051500,30515001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,051700,30517001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,051900,30519001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,052000,30520001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,052800,30528001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,053700,30537001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,054600,30546001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,055100,30551001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,056100,30561001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,056300,30563001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,056500,30565001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,056800,30568001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,057300,30573001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,057600,30576001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,057900,30579001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,058600,30586001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,058800,30588001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,059000,30590001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,059300,30593001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,059800,30598001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,060600,30606001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,060800,30608001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,061002,30610021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,061003,30610031004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,061200,30612001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,062000,30620001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,062800,30628001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,063600,30636001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,064200,30642001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,064600,30646001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,064800,30648001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,065200,30652001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,066200,30662001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,066600,30666001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,067000,30670001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,067200,30672001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,067400,30674001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,068200,30682001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,068600,30686001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,068800,30688001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,069200,30692001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,069601,30696011004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,069602,30696021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,069800,30698001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,070000,30700001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,070201,30702011004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,070202,30702021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,070203,30702031004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,072000,30720001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,072200,30722001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,072800,30728001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,073000,30730001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,073200,30732001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,074000,30740001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,074200,30742001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,074600,30746001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,075200,30752001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,075800,30758001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,076800,30768001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,077600,30776001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,078200,30782001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,079200,30792001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,079400,30794001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,080600,30806001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,081400,30814001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,081600,30816001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,085400,30854001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,085800,30858001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,086400,30864001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,086600,30866001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,088000,30880001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,090800,30908001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,092200,30922001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,092400,30924001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,093200,30932001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,093400,30934001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,093600,30936001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,094600,30946001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,095000,30950001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,095600,30956001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,095800,30958001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,096000,30960001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,096400,30964001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,096800,30968001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,097000,30970001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,097400,30974001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,098400,30984001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,098800,30988001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,099000,30990001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,099200,30992001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,099600,30996001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,099800,30998001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,100400,31004001004,Remsen,1,0,0,0.5,#N/A
1004,3,Brooklyn,101600,31016001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,101800,31018001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,102000,31020001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,102200,31022001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,102400,31024001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,102600,31026001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,102800,31028001004,Remsen,1,1,1,0.5,0.5
1004,3,Brooklyn,107800,31078001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,110400,31104001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,111600,31116001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,111800,31118001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,112000,31120001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,112200,31122001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,112400,31124001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,113200,31132001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,113400,31134001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,114201,31142011004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,114400,31144001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,114600,31146001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,115000,31150001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,115200,31152001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,116000,31160001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,116400,31164001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,116600,31166001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,117201,31172011004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,117202,31172021004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,117400,31174001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,117800,31178001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,119000,31190001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,119400,31194001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,119600,31196001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,120000,31200001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,120200,31202001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,120800,31208001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,122000,31220001004,#N/A,0,0,0,#N/A,#N/A
1004,3,Brooklyn,123700,31237001004,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,000200,30002001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,000900,30009001005,#N/A,0,1,0,#N/A,0.5
1005,3,Brooklyn,001500,30015001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,002000,30020001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,002200,30022001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,003000,30030001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,003400,30034001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,003500,30035001005,#N/A,0,1,0,#N/A,0.5
1005,3,Brooklyn,003700,30037001005,#N/A,0,1,0,#N/A,0.5
1005,3,Brooklyn,003800,30038001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,004400,30044001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,004700,30047001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,005100,30051001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,005201,30052011005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,005900,30059001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,007000,30070001005,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1005,3,Brooklyn,010100,30101001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,011000,30110001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,011200,30112001005,CH: Queens to Brooklyn,1,0,0,0.5,#N/A
1005,3,Brooklyn,011900,30119001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,012000,30120001005,CH: Queens to Brooklyn,1,1,1,0.5,0.5
1005,3,Brooklyn,012801,30128011005,CH: Queens to Brooklyn,1,1,1,0.5,0.5
1005,3,Brooklyn,012901,30129011005,#N/A,0,1,0,#N/A,0.5
1005,3,Brooklyn,013600,30136001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,014200,30142001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,016200,30162001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,016600,30166001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,017200,30172001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,017700,30177001005,Remsen,1,0,0,0.5,#N/A
1005,3,Brooklyn,017800,30178001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,018700,30187001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,018800,30188001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,020300,30203001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,021800,30218001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,022600,30226001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,024100,30241001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,024200,30242001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,024800,30248001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,025000,30250001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,025600,30256001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,027100,30271001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,028700,30287001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,029800,30298001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,030400,30304001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,030500,30305001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,030600,30306001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,033600,30336001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,034800,30348001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,035400,30354001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,036300,30363001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,036400,30364001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,036502,30365021005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,036700,30367001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,037000,30370001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,037300,30373001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,037401,30374011005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,037402,30374021005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,038900,30389001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,039000,30390001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,039300,30393001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,039800,30398001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,040000,30400001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,040200,30402001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,040300,30403001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,041800,30418001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,042300,30423001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,043900,30439001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,045000,30450001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,046400,30464001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,046800,30468001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,047000,30470001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,047400,30474001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,047600,30476001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,047700,30477001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,048500,30485001005,#N/A,0,0,0,#N/A,#N/A
1005,3,Brooklyn,049300,30493001005,#N/A,0,0,0,#N/A,#N/A
