,lat,lon,tract
1394,40.6942741337,-73.8608530728,"(u'4', u'001200')"
1395,40.6950653241,-73.8552715732,"(u'4', u'001400')"
1396,40.6897042286,-73.8548287963,"(u'4', u'001600')"
1397,40.6902792185,-73.8520098059,"(u'4', u'001800')"
1398,40.7485548333,-73.9450108856,"(u'4', u'001900')"
1399,40.6914064633,-73.8495360964,"(u'4', u'002000')"
1400,40.6959801767,-73.8505807597,"(u'4', u'002200')"
1401,40.6971754744,-73.8465658423,"(u'4', u'002400')"
1402,40.7549798756,-73.945149621,"(u'4', u'002500')"
1403,40.6972603381,-73.843091805,"(u'4', u'002600')"
1404,40.6924257157,-73.8443883242,"(u'4', u'002800')"
1405,40.6916741967,-73.8472811873,"(u'4', u'003000')"
1406,40.7531759189,-73.9339040689,"(u'4', u'003100')"
1407,40.6873499383,-73.8467760576,"(u'4', u'003200')"
1408,40.7543517967,-73.9381215694,"(u'4', u'003300')"
1409,40.6847731798,-73.8581860322,"(u'4', u'003400')"
1410,40.6837713792,-73.8568172574,"(u'4', u'003600')"
1411,40.7621734881,-73.9435893044,"(u'4', u'003700')"
1412,40.6847999446,-73.8474936086,"(u'4', u'003800')"
1413,40.7628023383,-73.9409304117,"(u'4', u'003900')"
1414,40.6832480428,-73.845874446,"(u'4', u'004001')"
1415,40.6815427772,-73.8429735158,"(u'4', u'004002')"
1416,40.6818145177,-73.8579640341,"(u'4', u'004200')"
1417,40.7609421168,-73.9375153208,"(u'4', u'004300')"
1418,40.6771842117,-73.859356221,"(u'4', u'004401')"
1419,40.7645301589,-73.9337606068,"(u'4', u'004500')"
1420,40.7602879194,-73.9331581451,"(u'4', u'004700')"
1421,40.6776737858,-73.8548819117,"(u'4', u'005000')"
1422,40.7556396755,-73.9321379283,"(u'4', u'005100')"
1423,40.680759534,-73.8546642853,"(u'4', u'005200')"
1424,40.7603446258,-73.9292712765,"(u'4', u'005300')"
1425,40.6787580601,-73.8487689231,"(u'4', u'005400')"
1426,40.7537946427,-73.9277887644,"(u'4', u'005500')"
1427,40.7569544066,-73.9256726313,"(u'4', u'005700')"
1428,40.6735406032,-73.8486214427,"(u'4', u'005800')"
1429,40.7597003557,-73.9239253992,"(u'4', u'005900')"
1430,40.7620307887,-73.9220408976,"(u'4', u'006100')"
1431,40.6668227289,-73.8467751899,"(u'4', u'006201')"
1432,40.6656982428,-73.8546995201,"(u'4', u'006202')"
1433,40.7644846347,-73.9200240461,"(u'4', u'006300')"
1434,40.7680485445,-73.9176749951,"(u'4', u'006501')"
1435,40.7667952101,-73.9151194351,"(u'4', u'006502')"
1436,40.7715050284,-73.9221678877,"(u'4', u'006900')"
1437,40.7690855733,-73.9230439659,"(u'4', u'007100')"
1438,40.7669950825,-73.9253704133,"(u'4', u'007300')"
1439,40.7645435597,-73.9273299312,"(u'4', u'007500')"
1440,40.7667326274,-73.9317328379,"(u'4', u'007700')"
1441,40.7690997139,-73.9299452203,"(u'4', u'007900')"
1442,40.7700806317,-73.9335807672,"(u'4', u'008100')"
1443,40.7726202364,-73.9286960279,"(u'4', u'008300')"
1444,40.760019015,-73.9407255161,"(u'4', u'008500')"
1445,40.6771032633,-73.8411338678,"(u'4', u'008600')"
1446,40.7743790784,-73.9345789187,"(u'4', u'008700')"
1447,40.6708234431,-73.8387475994,"(u'4', u'008800')"
1448,40.7758575081,-73.9296767904,"(u'4', u'009100')"
1449,40.6814105572,-73.8365112282,"(u'4', u'009400')"
1450,40.774465093,-73.9207972534,"(u'4', u'009500')"
1451,40.6809140759,-73.8322684516,"(u'4', u'009600')"
1452,40.7764819391,-73.918602741,"(u'4', u'009700')"
1453,40.6854000903,-73.831207845,"(u'4', u'009800')"
1454,40.778558654,-73.9230861575,"(u'4', u'009900')"
1455,40.6811538812,-73.828885457,"(u'4', u'010000')"
1456,40.7784029048,-73.9162552828,"(u'4', u'010100')"
1457,40.6787779696,-73.8229674739,"(u'4', u'010200')"
1458,40.781060479,-73.9150773051,"(u'4', u'010300')"
1459,40.6829678833,-73.8265467336,"(u'4', u'010400')"
1460,40.7827901155,-73.9129481947,"(u'4', u'010500')"
1461,40.6856835497,-73.8249643456,"(u'4', u'010600')"
1462,40.784344352,-73.9038118708,"(u'4', u'010701')"
1463,40.6886102722,-73.8305972941,"(u'4', u'010800')"
1464,40.6873139281,-73.8350142076,"(u'4', u'011000')"
1465,40.778795121,-73.9073130685,"(u'4', u'011100')"
1466,40.6841090091,-73.8390674687,"(u'4', u'011200')"
1467,40.7762577123,-73.908465698,"(u'4', u'011300')"
1468,40.6879694558,-73.8418443509,"(u'4', u'011400')"
1469,40.7744205745,-73.9133459997,"(u'4', u'011500')"
1470,40.6888149388,-73.8388142057,"(u'4', u'011600')"
1471,40.7722297642,-73.9104556489,"(u'4', u'011700')"
1472,40.6906911583,-73.8339171677,"(u'4', u'011800')"
1473,40.7712054474,-73.9060639147,"(u'4', u'011900')"
1474,40.6915345628,-73.8286730357,"(u'4', u'012000')"
1475,40.7727586227,-73.9035140902,"(u'4', u'012100')"
1476,40.6965319932,-73.8310834558,"(u'4', u'012200')"
1477,40.7757874568,-73.8990844484,"(u'4', u'012301')"
1478,40.6952368018,-73.8343159629,"(u'4', u'012400')"
1479,40.7709285116,-73.9156670839,"(u'4', u'012500')"
1480,40.6936949064,-73.8374237101,"(u'4', u'012601')"
1481,40.6932004952,-73.840715641,"(u'4', u'012602')"
1482,40.6982628264,-73.8401230881,"(u'4', u'012800')"
1483,40.7003459122,-73.8378352533,"(u'4', u'013000')"
1484,40.7012948585,-73.8343892551,"(u'4', u'013200')"
1485,40.70528179,-73.8349824123,"(u'4', u'013400')"
1486,40.7706485777,-73.8989761401,"(u'4', u'013500')"
1487,40.7065994065,-73.8286570193,"(u'4', u'013600')"
1488,40.7689711558,-73.904914719,"(u'4', u'013700')"
1489,40.7065793697,-73.8251610435,"(u'4', u'013800')"
1490,40.7037256774,-73.8290491136,"(u'4', u'014000')"
1491,40.7669904497,-73.9066905562,"(u'4', u'014100')"
1492,40.7009739331,-73.8246410953,"(u'4', u'014201')"
1493,40.6986905183,-73.8203121185,"(u'4', u'014202')"
1494,40.7662998832,-73.9115114964,"(u'4', u'014300')"
1495,40.6985303548,-73.8285080514,"(u'4', u'014400')"
1496,40.7642809477,-73.9075082185,"(u'4', u'014500')"
1497,40.7629976618,-73.9107521743,"(u'4', u'014700')"
1498,40.6945208605,-73.8224116828,"(u'4', u'014800')"
1499,40.7618538643,-73.9144441808,"(u'4', u'014900')"
1500,40.6934060496,-73.8211556892,"(u'4', u'015000')"
1501,40.7601675375,-73.9108447064,"(u'4', u'015100')"
1502,40.6937873657,-73.8137352915,"(u'4', u'015200')"
1503,40.7580815753,-73.9136473886,"(u'4', u'015300')"
1504,40.6921962174,-73.8205539737,"(u'4', u'015400')"
1505,40.7600348606,-73.9175966623,"(u'4', u'015500')"
1506,40.6903423877,-73.8206116641,"(u'4', u'015600')"
1507,40.755015078,-73.9219252974,"(u'4', u'015700')"
1508,40.6888951259,-73.8122588411,"(u'4', u'015801')"
1509,40.6875454128,-73.8196359108,"(u'4', u'015802')"
1510,40.7557866089,-73.9183423203,"(u'4', u'015900')"
1511,40.7550836563,-73.914586386,"(u'4', u'016100')"
1512,40.7563104109,-73.9098809551,"(u'4', u'016300')"
1513,40.6850800754,-73.8165569112,"(u'4', u'016400')"
1514,40.6812732747,-73.8207021839,"(u'4', u'016600')"
1515,40.6793741253,-73.8172338077,"(u'4', u'016800')"
1516,40.748272536,-73.9143613284,"(u'4', u'016900')"
1517,40.684340404,-73.8119136524,"(u'4', u'017000')"
1518,40.7497597108,-73.9254945311,"(u'4', u'017100')"
1519,40.68234517,-73.8113489124,"(u'4', u'017200')"
1520,40.6805949262,-73.8104959675,"(u'4', u'017400')"
1521,40.6788419324,-73.8096520642,"(u'4', u'017600')"
1522,40.6771092611,-73.8086986699,"(u'4', u'017800')"
1523,40.74468914,-73.9302770149,"(u'4', u'017900')"
1524,40.6757951687,-73.8053282215,"(u'4', u'018000')"
1525,40.7445097801,-73.924122276,"(u'4', u'018101')"
1526,40.7442916555,-73.922268696,"(u'4', u'018102')"
1527,40.6761566771,-73.7991015382,"(u'4', u'018200')"
1528,40.7453411576,-73.9196685619,"(u'4', u'018300')"
1529,40.675189185,-73.7922122222,"(u'4', u'018401')"
1530,40.6789479209,-73.7943610626,"(u'4', u'018402')"
1531,40.7387097201,-73.9224312924,"(u'4', u'018501')"
1532,40.7405545363,-73.9220648582,"(u'4', u'018502')"
1533,40.6798953453,-73.798894292,"(u'4', u'018600')"
1534,40.7366477653,-73.9246838401,"(u'4', u'018700')"
1535,40.6816425232,-73.7997883006,"(u'4', u'018800')"
1536,40.7400815454,-73.9279984265,"(u'4', u'018900')"
1537,40.6853861551,-73.7952220537,"(u'4', u'019000')"
1538,40.6838343852,-73.8005862822,"(u'4', u'019200')"
1539,40.68593678,-73.8034107329,"(u'4', u'019400')"
1540,40.6894737293,-73.7999076254,"(u'4', u'019600')"
1541,40.6918440136,-73.8028092844,"(u'4', u'019800')"
1542,40.7353220808,-73.9337885337,"(u'4', u'019900')"
1543,40.6897752046,-73.8077401263,"(u'4', u'020200')"
1544,40.695172484,-73.8034123087,"(u'4', u'020400')"
1545,40.7303855906,-73.9218390992,"(u'4', u'020500')"
1546,40.6943815995,-73.809296532,"(u'4', u'020600')"
1547,40.6984389183,-73.8067788195,"(u'4', u'020800')"
1548,40.7009155044,-73.8115581006,"(u'4', u'021200')"
1549,40.7060744036,-73.8151577834,"(u'4', u'021400')"
1550,40.7094270825,-73.8235809158,"(u'4', u'021600')"
1551,40.7235032177,-73.9177439474,"(u'4', u'021900')"
1552,40.7137513231,-73.8207007785,"(u'4', u'022001')"
1553,40.7131607989,-73.8144753678,"(u'4', u'022002')"
1554,40.7343476224,-73.9113453428,"(u'4', u'022900')"
1555,40.7126417242,-73.8081456363,"(u'4', u'023000')"
1556,40.7095895138,-73.8112809046,"(u'4', u'023200')"
1557,40.7393440904,-73.9175986087,"(u'4', u'023500')"
1558,40.707343698,-73.8049190826,"(u'4', u'023600')"
1559,40.7052222197,-73.8090375355,"(u'4', u'023800')"
1560,40.7032773751,-73.8050790844,"(u'4', u'024000')"
1561,40.7365880585,-73.9021896893,"(u'4', u'024300')"
1562,40.739491865,-73.9049061074,"(u'4', u'024500')"
1563,40.701202516,-73.7964908345,"(u'4', u'024600')"
1564,40.7423523294,-73.8994132095,"(u'4', u'024700')"
1565,40.7432068307,-73.9042360997,"(u'4', u'024900')"
1566,40.7449259631,-73.9096556832,"(u'4', u'025100')"
1567,40.7445661702,-73.9165142388,"(u'4', u'025301')"
1568,40.7442179663,-73.9131442088,"(u'4', u'025302')"
1569,40.6966660602,-73.794433932,"(u'4', u'025400')"
1570,40.7504286979,-73.9079227938,"(u'4', u'025500')"
1571,40.7501034327,-73.9051755979,"(u'4', u'025700')"
1572,40.6960418076,-73.7872799491,"(u'4', u'025800')"
1573,40.7485779015,-73.903526052,"(u'4', u'025900')"
1574,40.6927481032,-73.7933111721,"(u'4', u'026000')"
1575,40.7472125189,-73.9006016075,"(u'4', u'026100')"
1576,40.6910086321,-73.7920877121,"(u'4', u'026200')"
1577,40.7456660726,-73.8970799663,"(u'4', u'026300')"
1578,40.6922310147,-73.7857912934,"(u'4', u'026400')"
1579,40.7450787404,-73.8933502572,"(u'4', u'026500')"
1580,40.6918812881,-73.781695081,"(u'4', u'026600')"
1581,40.7453292231,-73.8880413005,"(u'4', u'026700')"
1582,40.7468715373,-73.8822181153,"(u'4', u'026901')"
1583,40.7446140918,-73.8829540485,"(u'4', u'026902')"
1584,40.6886841619,-73.7913984115,"(u'4', u'027000')"
1585,40.7452149288,-73.8794857191,"(u'4', u'027100')"
1586,40.6835773631,-73.7913201343,"(u'4', u'027200')"
1587,40.7521973928,-73.8727732546,"(u'4', u'027300')"
1588,40.6849050435,-73.7889890056,"(u'4', u'027400')"
1589,40.7521537919,-73.8755689974,"(u'4', u'027500')"
1590,40.68758816,-73.7862398743,"(u'4', u'027600')"
1591,40.7527079615,-73.8779429118,"(u'4', u'027700')"
1592,40.6860974964,-73.7829157948,"(u'4', u'027800')"
1593,40.75166336,-73.8802163222,"(u'4', u'027900')"
1594,40.6883142435,-73.7797255986,"(u'4', u'028000')"
1595,40.7522202997,-73.8825918887,"(u'4', u'028100')"
1596,40.6849904598,-73.7738844569,"(u'4', u'028200')"
1597,40.7511744212,-73.8848654149,"(u'4', u'028300')"
1598,40.6825068121,-73.7778558839,"(u'4', u'028400')"
1599,40.751466182,-73.8871160748,"(u'4', u'028500')"
1600,40.7509666936,-73.8894349495,"(u'4', u'028700')"
1601,40.6787688496,-73.7859373296,"(u'4', u'028800')"
1602,40.7512769856,-73.8919015862,"(u'4', u'028900')"
1603,40.7513313503,-73.8951516202,"(u'4', u'029100')"
1604,40.7519208783,-73.8994175399,"(u'4', u'029300')"
1605,40.6713244027,-73.7810634406,"(u'4', u'029400')"
1606,40.7560018439,-73.906726475,"(u'4', u'029500')"
1607,40.7586655837,-73.9030372862,"(u'4', u'029700')"
1608,40.7639865917,-73.8993540493,"(u'4', u'029900')"
1609,40.6649030532,-73.7803616637,"(u'4', u'030600')"
1610,40.7580338198,-73.8961888258,"(u'4', u'030902')"
1611,40.7579485606,-73.8900649246,"(u'4', u'030903')"
1612,40.7635227473,-73.8909727,"(u'4', u'030904')"
1613,40.7704207907,-73.8932639177,"(u'4', u'031700')"
1614,40.6613722456,-73.7650312547,"(u'4', u'032000')"
1615,40.758436619,-73.8854177354,"(u'4', u'032700')"
1616,40.6718391822,-73.7556940777,"(u'4', u'032800')"
1617,40.764435454,-73.8827328015,"(u'4', u'032900')"
1618,40.6701347746,-73.7637310844,"(u'4', u'033000')"
1619,40.7743760283,-73.8736285052,"(u'4', u'033100')"
1620,40.6791786386,-73.7674362898,"(u'4', u'033401')"
1621,40.6752764416,-73.7718093458,"(u'4', u'033402')"
1622,40.7587307508,-73.8826279668,"(u'4', u'033700')"
1623,40.7590237618,-73.8798382769,"(u'4', u'033900')"
1624,40.7668080427,-73.8785680631,"(u'4', u'034700')"
1625,40.7590993174,-73.877046339,"(u'4', u'035100')"
1626,40.6794772008,-73.7576099714,"(u'4', u'035200')"
1627,40.7596139226,-73.8741255809,"(u'4', u'035300')"
1628,40.7679666959,-73.8712892168,"(u'4', u'035700')"
1629,40.6757902848,-73.7509786475,"(u'4', u'035800')"
1630,40.7612832312,-73.8724165085,"(u'4', u'036100')"
1631,40.7596793306,-73.8694157691,"(u'4', u'036300')"
1632,40.7595232622,-73.8656050608,"(u'4', u'036500')"
1633,40.6856456751,-73.7630963515,"(u'4', u'036600')"
1634,40.763220507,-73.867941916,"(u'4', u'036700')"
1635,40.6853255823,-73.7664825383,"(u'4', u'036800')"
1636,40.7641405371,-73.8637094992,"(u'4', u'037100')"
1637,40.7597159067,-73.859977948,"(u'4', u'037300')"
1638,40.7513480879,-73.8700010522,"(u'4', u'037500')"
1639,40.68781925,-73.7541480491,"(u'4', u'037600')"
1640,40.7556614536,-73.8687136128,"(u'4', u'037700')"
1641,40.7554735217,-73.8640841371,"(u'4', u'037900')"
1642,40.7561215912,-73.8576779436,"(u'4', u'038100')"
1643,40.7606308278,-73.8412450522,"(u'4', u'038301')"
1644,40.740664428,-73.8408705255,"(u'4', u'038302')"
1645,40.6933443693,-73.7476344657,"(u'4', u'038400')"
1646,40.6896393808,-73.7587796255,"(u'4', u'039400')"
1647,40.6945617433,-73.7648068835,"(u'4', u'039800')"
1648,40.7518193673,-73.8535815603,"(u'4', u'039900')"
1649,40.6981476463,-73.764863349,"(u'4', u'040000')"
1650,40.7514903823,-73.8571052428,"(u'4', u'040100')"
1651,40.7000335569,-73.7687645437,"(u'4', u'040200')"
1652,40.7506709311,-73.8604437987,"(u'4', u'040300')"
1653,40.7051529699,-73.7707814285,"(u'4', u'040400')"
1654,40.7498670437,-73.8628452609,"(u'4', u'040500')"
1655,40.7503823771,-73.8656140439,"(u'4', u'040700')"
1656,40.7496631051,-73.8675922139,"(u'4', u'040900')"
1657,40.7437906181,-73.8654176761,"(u'4', u'041100')"
1658,40.7447363174,-73.861307975,"(u'4', u'041300')"
1659,40.6996495913,-73.7807460642,"(u'4', u'041400')"
1660,40.7466264604,-73.8566127709,"(u'4', u'041500')"
1661,40.6953848104,-73.7722672567,"(u'4', u'042400')"
1662,40.6888480623,-73.7702210506,"(u'4', u'042600')"
1663,40.7437164273,-73.8538109911,"(u'4', u'042700')"
1664,40.6913262172,-73.7758103046,"(u'4', u'043200')"
1665,40.6961997803,-73.778642625,"(u'4', u'043400')"
1666,40.739152186,-73.8510438432,"(u'4', u'043701')"
1667,40.7380619066,-73.856515565,"(u'4', u'043702')"
1668,40.7418691808,-73.8558132272,"(u'4', u'043900')"
1669,40.7026767406,-73.7846464891,"(u'4', u'044000')"
1670,40.7407374988,-73.8594597092,"(u'4', u'044301')"
1671,40.7398124003,-73.8640619014,"(u'4', u'044302')"
1672,40.7057834468,-73.7817870364,"(u'4', u'044400')"
1673,40.7049530182,-73.7977908162,"(u'4', u'044601')"
1674,40.7081869566,-73.7998474344,"(u'4', u'044602')"
1675,40.7110229688,-73.8026314261,"(u'4', u'044800')"
1676,40.7141495524,-73.8047607649,"(u'4', u'045000')"
1677,40.7145854498,-73.7995599389,"(u'4', u'045200')"
1678,40.7126298876,-73.7960385747,"(u'4', u'045400')"
1679,40.7363125765,-73.8623253026,"(u'4', u'045500')"
1680,40.716576864,-73.7939763009,"(u'4', u'045600')"
1681,40.7377217345,-73.8698382784,"(u'4', u'045700')"
1682,40.7152619317,-73.7909272751,"(u'4', u'045800')"
1683,40.7398773002,-73.8706805288,"(u'4', u'045900')"
1684,40.7082566739,-73.7934899,"(u'4', u'046000')"
1685,40.7417237544,-73.8712663618,"(u'4', u'046100')"
1686,40.7098555429,-73.7879768934,"(u'4', u'046200')"
1687,40.7440031319,-73.8710990281,"(u'4', u'046300')"
1688,40.7168261725,-73.7869838877,"(u'4', u'046400')"
1689,40.7469664857,-73.8702980177,"(u'4', u'046500')"
1690,40.7140093643,-73.7851002485,"(u'4', u'046600')"
1691,40.7454520213,-73.8745898467,"(u'4', u'046700')"
1692,40.7104923639,-73.7822804159,"(u'4', u'046800')"
1693,40.7451966465,-73.877184148,"(u'4', u'046900')"
1694,40.7112937668,-73.7772982726,"(u'4', u'047000')"
1695,40.7409785232,-73.876570104,"(u'4', u'047100')"
1696,40.7175846782,-73.7789173616,"(u'4', u'047200')"
1697,40.7372837058,-73.8760360527,"(u'4', u'047300')"
1698,40.733676466,-73.8753777348,"(u'4', u'047500')"
1699,40.7224494581,-73.7712233802,"(u'4', u'047600')"
1700,40.7195805809,-73.7661844539,"(u'4', u'047800')"
1701,40.7354140379,-73.8836312216,"(u'4', u'047900')"
1702,40.7128834437,-73.7730009809,"(u'4', u'048000')"
1703,40.7422189749,-73.8850520697,"(u'4', u'048100')"
1704,40.7148389593,-73.767922821,"(u'4', u'048200')"
1705,40.7417063884,-73.8926997096,"(u'4', u'048300')"
1706,40.7158153724,-73.759936243,"(u'4', u'048400')"
1707,40.739696055,-73.8846072452,"(u'4', u'048500')"
1708,40.7372187726,-73.8922131085,"(u'4', u'048900')"
1709,40.7229283012,-73.7584423391,"(u'4', u'049200')"
1710,40.7323673675,-73.8942515026,"(u'4', u'049301')"
1711,40.7278647112,-73.8917768163,"(u'4', u'049302')"
1712,40.7253516346,-73.8904633941,"(u'4', u'049500')"
1713,40.7169502133,-73.7531189926,"(u'4', u'049600')"
1714,40.7317516007,-73.8903730132,"(u'4', u'049700')"
1715,40.7310848053,-73.8833077905,"(u'4', u'049900')"
1716,40.7119461472,-73.7636167749,"(u'4', u'050000')"
1717,40.708802242,-73.7649034564,"(u'4', u'050201')"
1718,40.7101892657,-73.7592923594,"(u'4', u'050202')"
1719,40.7051190737,-73.7643585625,"(u'4', u'050400')"
1720,40.7290522127,-73.8747007251,"(u'4', u'050500')"
1721,40.7057928043,-73.7596693476,"(u'4', u'050600')"
1722,40.7269898411,-73.8815734126,"(u'4', u'050700')"
1723,40.7069839792,-73.755422285,"(u'4', u'050800')"
1724,40.7097119597,-73.7537156453,"(u'4', u'051000')"
1725,40.7272864393,-73.9001787388,"(u'4', u'051100')"
1726,40.7104106103,-73.7501196067,"(u'4', u'051200')"
1727,40.7318982939,-73.8975166818,"(u'4', u'051300')"
1728,40.7309814758,-73.9014951367,"(u'4', u'051500')"
1729,40.7027239981,-73.7472616808,"(u'4', u'051600')"
1730,40.7245768935,-73.9002792035,"(u'4', u'051700')"
1731,40.701838394,-73.7520096053,"(u'4', u'051800')"
1732,40.7011395962,-73.7546878856,"(u'4', u'052000')"
1733,40.7208638494,-73.9015307639,"(u'4', u'052100')"
1734,40.7004446858,-73.7573683886,"(u'4', u'052200')"
1735,40.701227755,-73.761959633,"(u'4', u'052400')"
1736,40.718969899,-73.9066372603,"(u'4', u'052500')"
1737,40.6970966861,-73.7597606765,"(u'4', u'052600')"
1738,40.6940352099,-73.7587303733,"(u'4', u'052800')"
1739,40.6963382295,-73.7525403946,"(u'4', u'053000')"
1740,40.7230581744,-73.9083329269,"(u'4', u'053100')"
1741,40.700101986,-73.7490915959,"(u'4', u'053200')"
1742,40.6998309245,-73.7441487761,"(u'4', u'053401')"
1743,40.7159273537,-73.9161844893,"(u'4', u'053500')"
1744,40.7067176137,-73.7458729759,"(u'4', u'053601')"
1745,40.7064789199,-73.7425304184,"(u'4', u'053800')"
1746,40.7105176401,-73.9165611603,"(u'4', u'053900')"
1747,40.7128003017,-73.7432258122,"(u'4', u'054000')"
1748,40.7190777061,-73.746487541,"(u'4', u'054200')"
1749,40.70554799,-73.9126211485,"(u'4', u'054500')"
1750,40.7036293192,-73.9097110603,"(u'4', u'054700')"
1751,40.7232031406,-73.7512793407,"(u'4', u'054800')"
1752,40.7021914914,-73.9078123769,"(u'4', u'054900')"
1753,40.7015950242,-73.9039117097,"(u'4', u'055100')"
1754,40.7277618251,-73.7496124651,"(u'4', u'055200')"
1755,40.6989503,-73.9065491359,"(u'4', u'055300')"
1756,40.7277905043,-73.7401609745,"(u'4', u'055400')"
1757,40.6972251341,-73.9032785153,"(u'4', u'055500')"
1758,40.7255507343,-73.7450032343,"(u'4', u'055600')"
1759,40.6986907572,-73.8983082954,"(u'4', u'055700')"
1760,40.7225336196,-73.7417048053,"(u'4', u'055800')"
1761,40.6943411591,-73.9017113096,"(u'4', u'055900')"
1762,40.7254394003,-73.7365584422,"(u'4', u'056000')"
1763,40.6930928551,-73.88550557,"(u'4', u'056100')"
1764,40.7246381695,-73.7331956173,"(u'4', u'056200')"
1765,40.7215498114,-73.7333928055,"(u'4', u'056400')"
1766,40.6942374036,-73.8968572674,"(u'4', u'056500')"
1767,40.7197356672,-73.7383934994,"(u'4', u'056600')"
1768,40.6968855497,-73.8921522443,"(u'4', u'056700')"
1769,40.7155599805,-73.733574481,"(u'4', u'056800')"
1770,40.7003914702,-73.8907077221,"(u'4', u'057700')"
1771,40.7034794874,-73.8900682632,"(u'4', u'057900')"
1772,40.7072505192,-73.7307199955,"(u'4', u'058000')"
1773,40.7039760603,-73.8937885831,"(u'4', u'058100')"
1774,40.7069889947,-73.7375538058,"(u'4', u'058200')"
1775,40.7019448011,-73.8976439332,"(u'4', u'058300')"
1776,40.704370956,-73.8994201709,"(u'4', u'058500')"
1777,40.707140494,-73.9002675264,"(u'4', u'058700')"
1778,40.7062414151,-73.9050389371,"(u'4', u'058900')"
1779,40.7012576962,-73.7369857183,"(u'4', u'059000')"
1780,40.7081119034,-73.9097806726,"(u'4', u'059100')"
1781,40.7012400418,-73.7297233413,"(u'4', u'059200')"
1782,40.7102039819,-73.9026506823,"(u'4', u'059300')"
1783,40.6984691479,-73.7311843476,"(u'4', u'059400')"
1784,40.7137382777,-73.9083004419,"(u'4', u'059500')"
1785,40.6971371032,-73.7370562956,"(u'4', u'059600')"
1786,40.6983015943,-73.7406672841,"(u'4', u'059800')"
1787,40.7172450367,-73.9021313438,"(u'4', u'059900')"
1788,40.6950629891,-73.7333030488,"(u'4', u'060000')"
1789,40.7152135158,-73.9024131699,"(u'4', u'060100')"
1790,40.713922227,-73.8990016899,"(u'4', u'060300')"
1791,40.6917470526,-73.7353309324,"(u'4', u'060600')"
1792,40.7172435498,-73.8939801416,"(u'4', u'060701')"
1793,40.6936032073,-73.7413086774,"(u'4', u'060800')"
1794,40.6901345506,-73.7432759171,"(u'4', u'061000')"
1795,40.6882835764,-73.7367230393,"(u'4', u'061200')"
1796,40.708973212,-73.8932230975,"(u'4', u'061301')"
1797,40.7093241627,-73.8834176749,"(u'4', u'061302')"
1798,40.6861196296,-73.7295145995,"(u'4', u'061400')"
1799,40.6818505194,-73.731887377,"(u'4', u'061601')"
1800,40.677549482,-73.7292448787,"(u'4', u'061602')"
1801,40.676894351,-73.7364181282,"(u'4', u'061800')"
1802,40.7098270091,-73.8769347104,"(u'4', u'061900')"
1803,40.6811064985,-73.7378179999,"(u'4', u'062000')"
1804,40.7100012476,-73.8726634245,"(u'4', u'062100')"
1805,40.6919480575,-73.7288793929,"(u'4', u'062200')"
1806,40.7043854953,-73.8781859754,"(u'4', u'062300')"
1807,40.6858142169,-73.7420605247,"(u'4', u'062400')"
1808,40.7041290978,-73.8823985475,"(u'4', u'062500')"
1809,40.6819936773,-73.7481148942,"(u'4', u'062600')"
1810,40.7037715507,-73.8864539289,"(u'4', u'062700')"
1811,40.7009349714,-73.8829027392,"(u'4', u'062900')"
1812,40.6803216281,-73.7435591284,"(u'4', u'063000')"
1813,40.6765163078,-73.7405086689,"(u'4', u'063200')"
1814,40.7044836158,-73.874573192,"(u'4', u'063301')"
1815,40.70539303,-73.8714113205,"(u'4', u'063302')"
1816,40.7047432663,-73.8669653393,"(u'4', u'063500')"
1817,40.7083388967,-73.8623042877,"(u'4', u'063700')"
1818,40.6698442765,-73.7330374109,"(u'4', u'063800')"
1819,40.7038624774,-73.8570770397,"(u'4', u'063900')"
1820,40.6991145066,-73.8516724634,"(u'4', u'064101')"
1821,40.7020661011,-73.8534723351,"(u'4', u'064102')"
1822,40.7091114576,-73.8521983975,"(u'4', u'064500')"
1823,40.672774387,-73.7423365271,"(u'4', u'064600')"
1824,40.6694591931,-73.7448236946,"(u'4', u'065000')"
1825,40.6624230868,-73.7400567735,"(u'4', u'065400')"
1826,40.7147540292,-73.8666264577,"(u'4', u'065501')"
1827,40.6599131132,-73.7295983598,"(u'4', u'065600')"
1828,40.7133389101,-73.882952041,"(u'4', u'065702')"
1829,40.7151187242,-73.875297487,"(u'4', u'065703')"
1830,40.7155455886,-73.8824763754,"(u'4', u'065900')"
1831,40.6585743706,-73.7333632813,"(u'4', u'066000')"
1832,40.7175123219,-73.8817885603,"(u'4', u'066100')"
1833,40.7211149635,-73.8773797416,"(u'4', u'066300')"
1834,40.6505748562,-73.7450650362,"(u'4', u'066400')"
1835,40.7193392008,-73.8873763503,"(u'4', u'066501')"
1836,40.721779301,-73.8913791389,"(u'4', u'066701')"
1837,40.7235668353,-73.885921536,"(u'4', u'066900')"
1838,40.7244750733,-73.878102509,"(u'4', u'067100')"
1839,40.7191106133,-73.8724305246,"(u'4', u'067700')"
1840,40.7241150078,-73.8701832055,"(u'4', u'067900')"
1841,40.6637007707,-73.750104901,"(u'4', u'068000')"
1842,40.6677889407,-73.7504114661,"(u'4', u'068200')"
1843,40.7349700832,-73.8688528543,"(u'4', u'068300')"
1844,40.7302385587,-73.8692231459,"(u'4', u'068700')"
1845,40.6603435449,-73.7554023347,"(u'4', u'069000')"
1846,40.72880893,-73.8632836149,"(u'4', u'069300')"
1847,40.6558731793,-73.7501203108,"(u'4', u'069400')"
